"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.498335300E1,1.027931507E1,1.111696730E1,1.006150512E1,1.817925096E1
1.499337600E1,8.458057083E0,9.961014869E0,8.366821223E0,1.551657966E1
1.500340000E1,6.665860927E0,8.433304650E0,6.916976620E0,1.278275771E1
1.501342300E1,4.865412596E0,6.600819424E0,5.214338758E0,9.717632709E0
1.502344700E1,2.972193511E0,4.784388313E0,3.125626203E0,6.441571622E0
1.503347000E1,1.519037629E0,2.952593059E0,1.182263151E0,3.524631505E0
1.504349400E1,3.459867668E-1,1.257336137E0,-6.610511184E-1,1.462049789E0
1.505351700E1,-6.412799281E-1,-1.821331662E-1,-2.419832776E0,2.509980697E0
1.506354100E1,-1.416953430E0,-1.338078584E0,-3.943318967E0,4.398633401E0
1.507356400E1,-2.080505403E0,-2.249430293E0,-5.266931539E0,6.093357631E0
1.508358800E1,-2.742828875E0,-2.872681502E0,-6.333264869E0,7.475670749E0
1.509361200E1,-3.353236966E0,-3.434003094E0,-7.091530041E0,8.563082022E0
1.510363500E1,-3.766669319E0,-4.046922857E0,-7.623143685E0,9.416883880E0
1.511365900E1,-4.068617489E0,-4.440718213E0,-8.138780397E0,1.012488878E1
1.512368200E1,-4.399749112E0,-4.657769197E0,-8.593073970E0,1.071883979E1
1.513370600E1,-4.872044800E0,-4.722282697E0,-8.999061940E0,1.127031012E1
1.514372900E1,-5.273938258E0,-4.677842104E0,-9.415655590E0,1.176227876E1
1.515375300E1,-5.410054421E0,-4.649227000E0,-9.651992446E0,1.200187313E1
1.516377600E1,-5.376134723E0,-4.759243532E0,-9.553839914E0,1.195111211E1
1.517380000E1,-5.138886287E0,-4.932583070E0,-9.483706656E0,1.186082712E1
1.518382300E1,-4.922121817E0,-5.123713347E0,-9.673765138E0,1.200256029E1
1.519384700E1,-4.694116659E0,-5.264069912E0,-9.630869379E0,1.193728647E1
1.520387000E1,-4.292680162E0,-5.346248435E0,-9.301838953E0,1.155567753E1
1.521389400E1,-3.894431566E0,-5.437312971E0,-8.893084665E0,1.112735029E1
1.522391700E1,-3.475316889E0,-5.557993070E0,-8.563834968E0,1.078463647E1
1.523394100E1,-3.139669461E0,-5.611002173E0,-8.357328853E0,1.054446847E1
1.524396400E1,-2.779773923E0,-5.432162744E0,-8.105341925E0,1.014554596E1
1.525398800E1,-2.549702651E0,-5.006600634E0,-7.627694573E0,9.473582111E0
1.526401100E1,-2.428417511E0,-4.278602990E0,-6.904836631E0,8.478232366E0
1.527403500E1,-2.504897192E0,-3.029064115E0,-6.130834848E0,7.282642054E0
1.528405800E1,-2.425364826E0,-1.108450239E0,-4.608734447E0,5.324611692E0
1.529408200E1,-2.355868329E0,1.367905816E0,-1.788427625E0,3.258796600E0
1.530410600E1,-1.846041703E0,3.705246658E0,2.332522151E0,4.751566305E0
1.531412900E1,-4.749558789E-1,5.561149397E0,7.317789220E0,9.203369208E0
1.532415300E1,1.558994870E0,6.304080831E0,1.275759661E1,1.431531248E1
1.533417600E1,4.190907034E0,5.767890571E0,1.748831100E1,1.888579585E1
1.534420000E1,6.841762131E0,4.674769392E0,2.045799956E1,2.207244717E1
1.535422262E1,9.302782109E0,3.685291865E0,2.056821723E1,2.287301229E1
1.536424662E1,1.034817188E1,3.669913103E0,1.824273981E1,2.129202854E1
1.537426962E1,1.007909705E1,4.274198282E0,1.481238070E1,1.841910938E1
1.538429362E1,8.872391953E0,4.818492783E0,1.138490777E1,1.521687671E1
1.539431662E1,7.144510492E0,4.770807570E0,8.848171617E0,1.233267108E1
1.540434062E1,5.480507523E0,4.221080421E0,6.669500234E0,9.609147517E0
1.541436362E1,3.873819838E0,3.237930166E0,4.535559466E0,6.786897051E0
1.542438762E1,2.221835529E0,2.115691023E0,2.728488579E0,4.105770518E0
1.543441062E1,8.449650541E-1,1.184250619E0,1.153006607E0,1.856297311E0
1.544443462E1,-1.808812773E-1,3.744445807E-1,-3.465054148E-1,5.412880776E-1
1.545445762E1,-9.893265228E-1,-4.389656818E-1,-1.680375173E0,1.998779268E0
1.546448163E1,-1.549276944E0,-1.167213587E0,-2.890402073E0,3.480958309E0
1.547450462E1,-1.972170384E0,-1.757301142E0,-3.929104970E0,4.734493552E0
1.548452863E1,-2.177696944E0,-2.331998826E0,-4.865878619E0,5.818707523E0
1.549455162E1,-2.235988860E0,-2.841832176E0,-5.669485440E0,6.724486706E0
1.550457563E1,-2.225313891E0,-3.110826901E0,-6.363703719E0,7.424687936E0
1.551459862E1,-2.224676106E0,-3.334167734E0,-6.854124314E0,7.940080502E0
1.552462263E1,-2.221016188E0,-3.566741322E0,-7.121228634E0,8.268400922E0
1.553464662E1,-2.242237487E0,-3.602431557E0,-7.384053960E0,8.516419140E0
1.554466963E1,-2.403049805E0,-3.437037799E0,-7.666865655E0,8.738919051E0
1.555469362E1,-2.562496359E0,-3.161747963E0,-7.987263252E0,8.964341138E0
1.556471662E1,-2.873275579E0,-2.591328687E0,-8.028029455E0,8.911787354E0
1.557474062E1,-3.261834753E0,-1.725425631E0,-8.023643458E0,8.831506888E0
1.558476362E1,-3.705372665E0,-6.051482284E-1,-8.292056969E0,9.102428234E0
1.559478762E1,-4.099717367E0,7.187374091E-1,-8.260552171E0,9.249918277E0
1.560481062E1,-4.405069201E0,2.113245717E0,-7.147244650E0,8.657571728E0
1.561483462E1,-4.329625209E0,3.280617764E0,-5.032295054E0,7.404870078E0
1.562485762E1,-3.350821774E0,3.621653693E0,-1.927946869E0,5.297297534E0
1.563488162E1,-1.656091248E0,3.459591680E0,1.534646187E0,4.131168325E0
1.564490462E1,3.631910294E-1,3.560139230E0,4.702036128E0,5.908945999E0
1.565492863E1,2.551346596E0,3.069025156E0,7.762856471E0,8.728701246E0
1.566495162E1,4.712797636E0,2.038034737E0,1.001687917E1,1.125619453E1
1.567497563E1,5.893398131E0,1.387355409E0,1.077763701E1,1.236181039E1
1.568499862E1,6.133676594E0,1.448624289E0,9.496208587E0,1.139730137E1
1.569502263E1,5.515810672E0,1.754968103E0,7.654325132E0,9.596497988E0
1.570504562E1,4.497775344E0,1.715144472E0,5.750766415E0,7.499534516E0
1.571506963E1,3.132224786E0,1.469732153E0,4.010372497E0,5.296605732E0
1.572509362E1,1.890458030E0,1.004505456E0,2.925070800E0,3.624762331E0
1.573511663E1,9.865995276E-1,3.750696480E-1,2.108072101E0,2.357546150E0
1.574514062E1,2.250583072E-1,-2.774486285E-1,1.170245953E0,1.223562248E0
1.575516362E1,-3.104019280E-1,-9.492738265E-1,1.050224251E-1,1.004240939E0
1.576518762E1,-7.397036972E-1,-1.418459673E0,-9.415484852E-1,1.856260476E0
1.577521062E1,-1.024465804E0,-1.746676167E0,-1.986391543E0,2.836575255E0
1.578523462E1,-1.169694122E0,-2.007167870E0,-2.754789355E0,3.603577609E0
1.579525762E1,-1.185241284E0,-2.289027638E0,-3.353872851E0,4.230000890E0
1.580528162E1,-1.105106948E0,-2.505310882E0,-3.940635679E0,4.798588703E0
1.581530462E1,-1.019321131E0,-2.645889056E0,-4.426867914E0,5.257081319E0
1.582532862E1,-1.053127393E0,-2.698864830E0,-4.807384828E0,5.612833292E0
1.583535162E1,-1.063785771E0,-2.778175294E0,-5.167724755E0,5.962824605E0
1.584537562E1,-1.055433243E0,-2.894788070E0,-5.559461891E0,6.356205929E0
1.585539862E1,-9.935748904E-1,-3.070120924E0,-5.847448956E0,6.678734375E0
1.586542263E1,-7.792132603E-1,-3.215686188E0,-6.010789756E0,6.861297578E0
1.587544562E1,-4.766264284E-1,-3.345740544E0,-6.056857629E0,6.935897698E0
1.588546963E1,-1.984670342E-1,-3.526614220E0,-5.856972317E0,6.839628772E0
1.589549262E1,1.200648990E-1,-3.622243093E0,-5.587073028E0,6.659613024E0
1.590551663E1,4.655499747E-1,-3.560133383E0,-5.195442311E0,6.315370717E0
1.591554062E1,8.478997716E-1,-3.314388943E0,-4.706882300E0,5.818835715E0
1.592556363E1,1.397056817E0,-3.110371403E0,-3.983437883E0,5.243467877E0
1.593558762E1,1.963116994E0,-2.927293911E0,-3.179486076E0,4.746789408E0
1.594561062E1,2.468625744E0,-2.620052549E0,-2.261939242E0,4.251488864E0
1.595563462E1,2.688693306E0,-1.864235022E0,-1.202508550E0,3.485752534E0
1.596565762E1,2.593787149E0,-4.138390267E-1,4.890342200E-1,2.671731458E0
1.597568162E1,2.722268311E0,1.000428193E0,2.782953638E0,4.019506472E0
1.598570462E1,2.958633817E0,1.716518567E0,4.666943479E0,5.786217373E0
1.599572862E1,2.870487041E0,2.434122786E0,6.036947275E0,7.114027129E0
1.600575162E1,2.532071249E0,3.580085837E0,7.361553875E0,8.568598185E0
1.601577562E1,2.407656534E0,4.602489620E0,8.883637319E0,1.029071099E1
1.602579862E1,2.612383341E0,5.380844071E0,1.026385503E1,1.187959384E1
1.603582262E1,2.864480197E0,6.451334186E0,1.136076579E1,1.337504987E1
1.604584562E1,3.183104918E0,7.596078093E0,1.205335562E1,1.459849105E1
1.605586963E1,3.708989460E0,8.215039199E0,1.225270942E1,1.521092897E1
1.606589262E1,4.168825609E0,8.475621534E0,1.199250365E1,1.526549741E1
1.607591663E1,4.285807637E0,8.815165839E0,1.176193975E1,1.531073227E1
1.608593962E1,4.260162626E0,8.710971379E0,1.160776271E1,1.512515002E1
1.609596363E1,4.280911471E0,7.881704637E0,1.089709211E1,1.411361355E1
1.610598762E1,4.089445564E0,6.804779077E0,9.462836189E0,1.235207885E1
1.611601063E1,3.686748991E0,5.568851350E0,7.623039020E0,1.013483830E1
1.612603462E1,3.326358193E0,4.293754295E0,5.704882144E0,7.876970551E0
1.613605763E1,2.681216764E0,3.138253850E0,3.775023236E0,5.593600003E0
1.614608162E1,1.572381193E0,2.428590735E0,1.933309350E0,3.479672487E0
1.615610462E1,6.726364991E-1,1.666675732E0,-2.039391875E-2,1.797404731E0
1.616612862E1,-9.261170983E-2,8.157813084E-1,-1.724284254E0,1.909772830E0
1.617615162E1,-7.973543930E-1,8.421744704E-2,-3.121193429E0,3.222532394E0
1.618617562E1,-1.418372842E0,-6.941393423E-1,-4.596249472E0,4.859950633E0
1.619619862E1,-1.916211799E0,-1.588162243E0,-5.743215321E0,6.259285038E0
1.620622262E1,-2.358425317E0,-2.555660672E0,-6.255088180E0,7.156793946E0
1.621624562E1,-2.758172846E0,-3.469692160E0,-6.581142958E0,7.934590334E0
1.622626962E1,-3.178280380E0,-4.226744034E0,-6.935407628E0,8.721623145E0
1.623629262E1,-3.630622153E0,-4.903206074E0,-7.439473870E0,9.621258675E0
1.624631662E1,-4.061725084E0,-5.416460631E0,-7.842585011E0,1.036058860E1
1.625633962E1,-4.463578488E0,-5.819774085E0,-8.086464189E0,1.091715194E1
1.626636363E1,-4.656733363E0,-6.067785491E0,-8.216669987E0,1.122572279E1
1.627638762E1,-4.757876160E0,-6.168753456E0,-8.271593469E0,1.136266532E1
1.628641063E1,-4.827597775E0,-6.346597690E0,-8.189925408E0,1.143065531E1
1.629643462E1,-4.885053686E0,-6.618054092E0,-8.132689353E0,1.156732577E1
1.630645763E1,-4.847207875E0,-6.895105110E0,-8.146272435E0,1.172175982E1
1.631648162E1,-4.764674718E0,-7.134043976E0,-8.097418948E0,1.179681746E1
1.632650463E1,-4.627980557E0,-7.412997678E0,-8.072681717E0,1.189701344E1
1.633652862E1,-4.403432566E0,-7.706880491E0,-7.978174925E0,1.193471828E1
1.634655162E1,-4.195605272E0,-8.006585961E0,-7.753196286E0,1.190884440E1
1.635657592E1,-4.158035742E0,-8.021799247E0,-7.437564754E0,1.170281564E1
1.636659892E1,-4.336155379E0,-7.522618353E0,-7.023898805E0,1.116813256E1
1.637662292E1,-4.451870608E0,-6.612607411E0,-6.561652434E0,1.032477658E1
1.638664592E1,-4.558619716E0,-5.289941502E0,-5.735753689E0,9.036778474E0
1.639666992E1,-4.480524303E0,-3.754680188E0,-4.455018164E0,7.349823684E0
1.640669292E1,-4.246561710E0,-2.081936216E0,-2.355088896E0,5.283387973E0
1.641671692E1,-4.084820416E0,1.700276756E-1,8.883405769E-1,4.183756234E0
1.642673992E1,-3.505884086E0,2.465562680E0,4.912853980E0,6.519689930E0
1.643676392E1,-1.780191237E0,3.804780886E0,8.752122914E0,9.707991241E0
1.644678792E1,1.045775835E0,3.916422944E0,1.217134425E1,1.282862567E1
1.645681092E1,4.316430674E0,3.242177584E0,1.462551538E1,1.559002853E1
1.646683492E1,7.314860934E0,2.783634839E0,1.556913086E1,1.742566065E1
1.647685792E1,9.195644161E0,2.918671022E0,1.451064449E1,1.742519198E1
1.648688192E1,9.541405810E0,3.411258010E0,1.254141102E1,1.612334011E1
1.649690492E1,8.676641207E0,3.984933600E0,1.026540922E1,1.401935893E1
1.650692892E1,7.077706638E0,4.380940374E0,8.470291797E0,1.187570684E1
1.651695192E1,5.387256128E0,4.508058257E0,6.948901833E0,9.880908587E0
1.652697592E1,4.002550969E0,4.079667265E0,5.252441554E0,7.762231736E0
1.653699892E1,2.663935610E0,3.440397025E0,3.702351701E0,5.713168363E0
1.654702292E1,1.459325278E0,2.925340356E0,2.354690700E0,4.028872642E0
1.655704592E1,4.532641706E-1,2.419146897E0,1.260539827E0,2.765263238E0
1.656706992E1,-3.822786802E-1,1.886331065E0,2.592047310E-1,1.942052772E0
1.657709292E1,-9.500971144E-1,1.283625219E0,-6.920244044E-1,1.740481544E0
1.658711692E1,-1.339826317E0,6.832839864E-1,-1.628275312E0,2.216594699E0
1.659714092E1,-1.582128794E0,1.020152020E-1,-2.538110254E0,2.992581207E0
1.660716392E1,-1.701296511E0,-4.006097013E-1,-3.332115362E0,3.762697268E0
1.661718792E1,-1.765202777E0,-7.416742820E-1,-4.162424662E0,4.581680985E0
1.662721092E1,-1.896372489E0,-9.510841244E-1,-5.009110259E0,5.439850661E0
1.663723492E1,-2.068119538E0,-1.239259470E0,-5.632795916E0,6.127093298E0
1.664725792E1,-2.347600659E0,-1.518266966E0,-5.927304381E0,6.553571595E0
1.665728192E1,-2.566181274E0,-1.701751424E0,-6.093451259E0,6.827253656E0
1.666730492E1,-2.614209427E0,-1.800773436E0,-6.177098603E0,6.945028657E0
1.667732892E1,-2.578121581E0,-1.795249572E0,-6.246581651E0,6.992096555E0
1.668735192E1,-2.487164633E0,-1.639487348E0,-6.190120937E0,6.869607259E0
1.669737592E1,-2.240289634E0,-1.416714864E0,-5.889365306E0,6.458374591E0
1.670739892E1,-1.941966153E0,-1.161709603E0,-5.446949183E0,5.898309685E0
1.671742292E1,-1.657787964E0,-6.390556473E-1,-4.807711687E0,5.125499460E0
1.672744592E1,-1.439711963E0,1.848550451E-1,-3.689720546E0,3.964969058E0
1.673746992E1,-9.323347351E-1,8.937644541E-1,-2.074381029E0,2.443587447E0
1.674749392E1,8.643295705E-2,1.017993228E0,-3.408909184E-1,1.077027153E0
1.675751692E1,1.111195507E0,1.040856426E0,1.323219055E0,2.017187701E0
1.676754092E1,2.000322534E0,1.197975789E0,2.956487889E0,3.765269827E0
1.677756392E1,2.790717279E0,1.446879480E0,4.398215972E0,5.406095347E0
1.678758792E1,3.178017840E0,1.738059125E0,5.297436463E0,6.417435625E0
1.679761092E1,3.180897594E0,1.898431878E0,5.533511948E0,6.658971961E0
1.680763492E1,3.004437981E0,1.992287875E0,5.337128533E0,6.440558946E0
1.681765792E1,2.721199440E0,2.085263867E0,5.039766042E0,6.095284533E0
1.682768192E1,2.337520644E0,2.212652476E0,4.683721479E0,5.683052053E0
1.683770492E1,1.983276731E0,2.181018455E0,4.310696018E0,5.222291475E0
1.684772892E1,1.722608150E0,2.008659495E0,3.946540198E0,4.751554623E0
1.685775192E1,1.435593477E0,1.594370232E0,3.325927838E0,3.957870772E0
1.686777592E1,1.074463298E0,1.052276039E0,2.489478961E0,2.908481002E0
1.687779892E1,6.607222125E-1,5.804390645E-1,1.584594272E0,1.812292018E0
1.688782292E1,3.127327743E-1,1.570579666E-1,6.255520874E-1,7.167875606E-1
1.689784692E1,-1.235458195E-2,-2.388324469E-1,-3.055415761E-1,3.880067373E-1
1.690786992E1,-3.716133589E-1,-5.571612990E-1,-1.098210011E0,1.286308839E0
1.691789392E1,-7.255672494E-1,-8.206994015E-1,-1.840222846E0,2.141591806E0
1.692791692E1,-1.026861993E0,-1.061275488E0,-2.539243444E0,2.937432294E0
1.693794092E1,-1.252292329E0,-1.269874907E0,-3.184248049E0,3.649692315E0
1.694796392E1,-1.438844821E0,-1.454430574E0,-3.754142244E0,4.275421231E0
1.695798792E1,-1.551552241E0,-1.570922897E0,-4.159625015E0,4.709309225E0
1.696801092E1,-1.669104665E0,-1.688746632E0,-4.490728864E0,5.079805242E0
1.697803492E1,-1.695644592E0,-1.870466400E0,-4.840012876E0,5.458899136E0
1.698805792E1,-1.528147299E0,-2.099004824E0,-5.045006316E0,5.673900259E0
1.699808192E1,-1.209817277E0,-2.279128302E0,-5.002920397E0,5.629147019E0
1.700810492E1,-8.188239071E-1,-2.291778753E0,-4.820848042E0,5.400305388E0
1.701812892E1,-4.920212701E-1,-2.199384559E0,-4.593617055E0,5.116707440E0
1.702815192E1,-2.601356077E-1,-2.158449957E0,-4.451520944E0,4.954050410E0
1.703817592E1,-2.771404803E-2,-2.081021712E0,-4.193652302E0,4.681681222E0
1.704819892E1,1.435070443E-1,-1.701650267E0,-3.803255932E0,4.169048284E0
1.705822292E1,1.408591327E-1,-1.152134787E0,-3.047052489E0,3.260641767E0
1.706824692E1,1.065327609E-1,-4.406099188E-1,-1.803498824E0,1.859595208E0
1.707826992E1,5.287052393E-1,3.650954676E-1,1.459044027E-1,6.588717821E-1
1.708829392E1,1.444057029E0,1.352069217E0,3.134363698E0,3.706430582E0
1.709831692E1,2.812374196E0,2.390282409E0,6.689592437E0,7.640258215E0
1.710834092E1,4.640685972E0,3.200572013E0,9.815734949E0,1.131937631E1
1.711836392E1,6.051327333E0,3.733867901E0,1.186116700E1,1.382923044E1
1.712838792E1,6.916362662E0,4.345306564E0,1.327994827E1,1.559085590E1
1.713841092E1,7.378733579E0,4.989441980E0,1.420663138E1,1.676808324E1
1.714843492E1,7.227592410E0,5.556450575E0,1.446765927E1,1.710045028E1
1.715845792E1,6.669272193E0,6.065134363E0,1.405105919E1,1.669422986E1
1.716848192E1,6.050540882E0,6.466362115E0,1.346243987E1,1.611397441E1
1.717850492E1,5.538666269E0,6.597055571E0,1.278347288E1,1.541477036E1
1.718852892E1,4.983025246E0,6.331560405E0,1.183034165E1,1.431349647E1
1.719855292E1,4.314252294E0,5.736519674E0,1.076665828E1,1.293991349E1
1.720857592E1,3.389650210E0,4.899386673E0,9.575200378E0,1.127733038E1
1.721859992E1,2.100182745E0,3.885844930E0,7.868740191E0,9.023725981E0
1.722862292E1,7.544516176E-1,2.789400486E0,5.776541526E0,6.458977034E0
1.723864692E1,-4.376032805E-1,1.678727135E0,3.625526889E0,4.019212193E0
1.724866992E1,-1.227976683E0,6.211333466E-1,1.462747069E0,2.008323270E0
1.725869392E1,-1.783539353E0,-4.354798642E-1,-4.365104359E-1,1.887113324E0
1.726871692E1,-2.269076938E0,-1.522196588E0,-2.285695310E0,3.562330087E0
1.727874092E1,-2.760799708E0,-2.396954667E0,-4.053126168E0,5.458501483E0
1.728876392E1,-3.291333664E0,-2.970198733E0,-5.479837432E0,7.048657750E0
1.729878792E1,-3.835466197E0,-3.378184404E0,-6.487952374E0,8.259325446E0
1.730881092E1,-4.362942059E0,-3.830976412E0,-7.250235168E0,9.288571132E0
1.731883492E1,-4.794061655E0,-4.286211972E0,-7.907663936E0,1.019243784E1
1.732885892E1,-5.131893017E0,-4.684649432E0,-8.357223603E0,1.086855338E1
1.733888192E1,-5.417250005E0,-4.995937652E0,-8.517207516E0,1.126271790E1
1.734890592E1,-5.651118166E0,-5.237376203E0,-8.692379572E0,1.161562347E1
1.735892842E1,-5.851908043E0,-5.383101681E0,-8.910098893E0,1.194204646E1
1.736895242E1,-5.894526644E0,-5.487337655E0,-9.094056391E0,1.214735282E1
1.737897542E1,-5.750711451E0,-5.646516992E0,-9.153353004E0,1.219580697E1
1.738899942E1,-5.404166275E0,-5.899226636E0,-9.096425098E0,1.211407601E1
1.739902242E1,-5.089430537E0,-6.070250092E0,-9.112789115E0,1.207448404E1
1.740904642E1,-4.889399921E0,-6.092940797E0,-9.009533719E0,1.192484201E1
1.741906942E1,-4.627518627E0,-6.092144991E0,-9.036801040E0,1.184026741E1
1.742909342E1,-4.333402218E0,-6.185771193E0,-9.008207570E0,1.175542188E1
1.743911642E1,-3.981241376E0,-6.355624622E0,-8.767205222E0,1.153724987E1
1.744914042E1,-3.559527319E0,-6.549317733E0,-8.339912921E0,1.118561331E1
1.745916342E1,-3.022473133E0,-6.781662694E0,-7.685896003E0,1.068640679E1
1.746918742E1,-2.539718530E0,-6.911973742E0,-6.938383276E0,1.011764368E1
1.747921042E1,-2.010619189E0,-6.752889131E0,-6.224449940E0,9.401482765E0
1.748923442E1,-1.452882816E0,-6.374384828E0,-5.587168922E0,8.600006220E0
1.749925842E1,-1.111571922E0,-5.535659046E0,-5.340374322E0,7.771660769E0
1.750928142E1,-1.113517729E0,-4.195316420E0,-5.006504155E0,6.626136540E0
1.751930542E1,-1.242574257E0,-2.344990169E0,-3.934618310E0,4.745965752E0
1.752932842E1,-1.182465026E0,7.563665807E-2,-1.744682851E0,2.108995659E0
1.753935242E1,-8.542393228E-1,2.887287846E0,1.016975813E0,3.178111976E0
1.754937542E1,-9.432801381E-2,5.568793463E0,4.335677662E0,7.058219265E0
1.755939942E1,1.404628230E0,7.269290074E0,9.515255308E0,1.205635277E1
1.756942242E1,4.526989787E0,7.525271820E0,1.497532506E1,1.736040648E1
1.757944642E1,8.571237543E0,6.474040094E0,1.920931028E1,2.200856446E1
1.758946942E1,1.199734046E1,5.356764067E0,2.174263284E1,2.540419615E1
1.759949342E1,1.422578802E1,4.376792943E0,2.026252480E1,2.514158453E1
1.760951742E1,1.410745441E1,4.281734759E0,1.713184368E1,2.260207049E1
1.761954042E1,1.244899343E1,4.579895979E0,1.363404395E1,1.902209345E1
1.762956442E1,1.019322417E1,4.299057135E0,1.027044601E1,1.509522350E1
1.763958742E1,7.537381403E0,3.828736929E0,7.370765578E0,1.121603897E1
1.764961142E1,5.183685899E0,3.180953143E0,4.535473512E0,7.586803173E0
1.765963442E1,3.123589326E0,2.416741353E0,2.141133428E0,4.492427117E0
1.766965842E1,1.318210622E0,1.670163596E0,2.190606719E-1,2.138951439E0
1.767968142E1,-1.662617764E-1,9.756459385E-1,-1.284933826E0,1.621907184E0
1.768970542E1,-1.282134471E0,3.033991563E-1,-2.403345382E0,2.740800772E0
1.769972842E1,-2.075426219E0,-3.321241879E-1,-3.460190434E0,4.048532859E0
1.770975242E1,-2.623980124E0,-8.904444051E-1,-4.288550273E0,5.105861962E0
1.771977542E1,-3.019467372E0,-1.333175109E0,-4.954044691E0,5.952906675E0
1.772979942E1,-3.223303941E0,-1.625311943E0,-5.525093712E0,6.599847554E0
1.773982342E1,-3.275316971E0,-1.955698339E0,-6.036483006E0,7.140839190E0
1.774984642E1,-3.339910285E0,-2.164727527E0,-6.412053176E0,7.546884915E0
1.775987042E1,-3.455536051E0,-2.311702555E0,-6.787700529E0,7.959747268E0
1.776989342E1,-3.581993491E0,-2.491989171E0,-7.181439167E0,8.403199148E0
1.777991742E1,-3.654114803E0,-2.523605066E0,-7.485393224E0,8.703576808E0
1.778994042E1,-3.747169440E0,-2.343678639E0,-7.721000347E0,8.896513628E0
1.779996442E1,-3.921980723E0,-1.892482921E0,-7.945890108E0,9.060937811E0
1.780998742E1,-4.137681584E0,-1.197249565E0,-8.015890635E0,9.099907587E0
1.782001142E1,-4.246145388E0,-5.222335410E-1,-7.675057604E0,8.786864501E0
1.783003442E1,-4.269985656E0,2.387500012E-1,-6.886281077E0,8.106210343E0
1.784005842E1,-4.091696157E0,8.713666946E-1,-6.006285646E0,7.319612327E0
1.785008142E1,-3.372861392E0,1.434955253E0,-4.472302533E0,5.782454539E0
1.786010542E1,-2.077644652E0,2.059553075E0,-1.518744684E0,3.296202601E0
1.787012842E1,-4.305427676E-1,2.807385644E0,2.190953459E0,3.587068203E0
1.788015242E1,1.227530833E0,3.459416848E0,5.405403546E0,6.533971562E0
1.789017642E1,3.063366513E0,3.539062942E0,7.716571081E0,9.025222997E0
1.790019942E1,4.873684652E0,3.067150539E0,9.164350448E0,1.082337903E1
1.791022342E1,6.207654397E0,2.745637293E0,9.846484287E0,1.195937917E1
1.792024642E1,6.939283163E0,2.676557118E0,9.476936749E0,1.204698879E1
1.793027042E1,7.069784245E0,2.368084917E0,8.204482051E0,1.108617162E1
1.794029342E1,6.459775811E0,1.640204802E0,6.638393047E0,9.406765521E0
1.795031742E1,5.298579594E0,8.736704975E-1,5.011369039E0,7.345206974E0
1.796034042E1,3.848727390E0,1.625520104E-1,3.191872233E0,5.002716665E0
1.797036442E1,2.300733179E0,-6.092535585E-1,1.389199036E0,2.755800614E0
1.798038742E1,7.277351046E-1,-1.105189832E0,-2.591287172E-1,1.348402996E0
1.799041142E1,-6.717325196E-1,-1.336985739E0,-1.734584125E0,2.290750430E0
1.800043442E1,-1.681094673E0,-1.521080647E0,-2.811299186E0,3.611532742E0
1.801045842E1,-2.301803512E0,-1.752808142E0,-3.412767177E0,4.474105004E0
1.802048242E1,-2.670297673E0,-1.853464451E0,-3.828881355E0,5.022564342E0
1.803050542E1,-2.856065761E0,-1.798787137E0,-4.124452259E0,5.329526549E0
1.804052942E1,-2.893248498E0,-1.696398298E0,-4.230385095E0,5.398593531E0
1.805055242E1,-2.763715129E0,-1.620530675E0,-4.232765497E0,5.308535084E0
1.806057642E1,-2.587777673E0,-1.533474990E0,-4.354208073E0,5.292189223E0
1.807059942E1,-2.366003016E0,-1.433896907E0,-4.426643965E0,5.220077337E0
1.808062342E1,-2.025859810E0,-1.282901334E0,-4.077050051E0,4.729934558E0
1.809064642E1,-1.571764019E0,-9.425430965E-1,-3.330510886E0,3.801464505E0
1.810067042E1,-9.412191407E-1,-6.571679825E-1,-2.144525982E0,2.432438060E0
1.811069342E1,-1.259145266E-1,-4.705236894E-1,-7.526255322E-1,8.964888186E-1
1.812071742E1,8.078989694E-1,-3.805736321E-1,4.820561528E-1,1.014847362E0
1.813074042E1,1.730201052E0,-2.485967124E-1,1.567887608E0,2.348120005E0
1.814076442E1,2.536692889E0,-2.690467644E-1,2.645527698E0,3.675052894E0
1.815078842E1,3.225861805E0,-3.387753958E-1,3.180166107E0,4.542511379E0
1.816081142E1,3.555216460E0,-2.266708231E-1,3.184116486E0,4.778026950E0
1.817083542E1,3.445931414E0,9.497515440E-2,2.921154919E0,4.518474262E0
1.818085842E1,2.994207985E0,4.007798553E-1,2.417994411E0,3.869444782E0
1.819088242E1,2.368990066E0,6.094751680E-1,1.777790955E0,3.023923708E0
1.820090542E1,1.680737993E0,7.790859371E-1,1.198277505E0,2.206291929E0
1.821092942E1,1.058944496E0,9.364058590E-1,8.209490776E-1,1.634679408E0
1.822095242E1,5.926161835E-1,1.043532697E0,5.651322234E-1,1.326472337E0
1.823097642E1,1.956700552E-1,1.041054647E0,2.705506682E-1,1.093288257E0
1.824099942E1,-8.368564278E-2,9.464484519E-1,-1.150737888E-1,9.570840798E-1
1.825102342E1,-2.986219811E-1,8.627081376E-1,-4.570493656E-1,1.020947864E0
1.826104642E1,-4.118718772E-1,8.289521617E-1,-6.332587177E-1,1.121524290E0
1.827107042E1,-4.651420583E-1,7.692591065E-1,-8.771846741E-1,1.256013400E0
1.828109442E1,-5.612923568E-1,7.718049842E-1,-1.127226233E0,1.476946521E0
