"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.268811627E0,1.529111505E0,6.393410206E0,-1.224427986E1,1.389734742E1
4.288037304E0,1.874713778E0,4.001577854E0,-1.085149384E1,1.171674424E1
4.307338606E0,-7.137877941E-1,2.928705215E0,-6.145133972E0,6.844667909E0
4.326675273E0,-3.952684641E0,2.356457949E0,-4.898281574E0,6.720846101E0
4.345903866E0,-4.830785751E0,1.920643091E0,-7.638418198E0,9.239631671E0
4.365202200E0,-6.836590767E-1,7.229558229E-1,-1.371585083E1,1.375189510E1
4.384490064E0,7.582274079E-1,-1.254960299E0,-1.219207001E1,1.227991878E1
4.403812148E0,-2.405405521E0,-2.004685640E0,-2.120389462E0,3.781638760E0
4.423065846E0,-5.541696548E0,-1.640670538E0,3.042776108E0,6.531514900E0
4.442353710E0,-2.064908504E0,-3.431642532E0,-1.432689667E0,4.253541734E0
4.461628137E0,2.737742424E0,-5.282690525E0,-3.873312473E0,7.099619869E0
4.480929439E0,2.439864635E0,-7.414923668E0,6.758451462E-1,7.835228082E0
4.500264960E0,-1.350401878E0,-9.538507462E0,6.712281227E0,1.174144067E1
4.519540533E0,-3.026963711E0,-1.038952160E1,8.115111351E0,1.352625967E1
4.538793033E0,-3.693189621E0,-7.742489815E0,6.590291977E0,1.081747413E1
4.558080898E0,-3.908699989E0,-4.968908310E0,5.492311478E0,8.374572871E0
4.577404179E0,-4.942308903E0,-5.582816124E0,3.391775131E0,8.191360797E0
4.596704335E0,-5.872737408E0,-7.074044228E0,4.180038452E0,1.009969642E1
4.615944543E0,-5.173691750E0,-8.396068573E0,1.328325558E1,1.654406034E1
4.635218971E0,-4.663127899E0,-8.916000366E0,2.114053345E1,2.341285926E1
4.654520273E0,-6.082314491E0,-8.445053101E0,2.129858017E1,2.370533671E1
4.673856887E0,-5.771301270E0,-5.391393185E0,1.782298088E1,1.949445271E1
4.693131366E0,-3.788516521E0,1.692892075E0,1.203437710E1,1.272968865E1
4.712383866E0,1.205203891E0,3.661953688E0,-2.777622223E0,4.751589886E0
4.731671783E0,6.548733234E0,-1.396435261E0,-1.977611160E1,2.087894941E1
4.750993866E0,6.303345680E0,-5.350444317E-1,-1.126217842E1,1.291724050E1
4.770295168E0,4.752124786E0,2.368542194E0,1.198250771E0,5.443205583E0
4.789583085E0,5.536318779E0,1.008382201E0,-4.673573494E0,7.315049521E0
4.808809804E0,6.530732632E0,-1.525609016E0,-1.382087135E1,1.536211042E1
4.828111106E0,5.921381950E0,-2.921526670E0,-1.466158867E1,1.607980922E1
4.847446627E0,2.726424694E0,-4.288242817E0,-7.698239803E0,9.224170106E0
4.866721939E0,-5.205817819E-1,-5.180606365E0,-3.821050644E0,6.458336916E0
4.885974700E0,-2.141538143E0,-5.374016285E0,-9.028639793E0,1.072299273E1
4.905262564E0,-2.726681232E0,-4.692665577E0,-1.536793137E1,1.629813533E1
4.924584700E0,-1.320930719E0,-3.575922966E0,-1.304748631E1,1.359297546E1
4.943886002E0,1.494870663E0,-3.365499735E0,-5.863980770E0,6.924413133E0
4.963173606E0,4.157217503E0,-3.887510300E0,-3.144805431E0,6.502691358E0
4.982414075E0,4.035190582E0,-4.510177135E0,-4.975342274E0,7.834442646E0
5.001701939E0,2.786397457E0,-4.956361771E0,-6.306209564E0,8.491043037E0
5.020993085E0,4.059161186E0,-5.592479706E0,-6.732526779E0,9.647773610E0
5.040311939E0,6.864007473E0,-7.746686935E0,-6.494682789E0,1.221911051E1
5.059565533E0,7.034738064E0,-1.019750214E1,-6.371396065E0,1.393094675E1
5.078853398E0,2.963473320E0,-9.327057838E0,-6.838646889E0,1.193914877E1
5.098176627E0,-8.705695868E-1,-5.931586266E0,-3.088293076E0,6.743823927E0
5.117476783E0,-5.440828800E0,2.283476830E0,5.226641655E0,7.882554627E0
5.136764700E0,-1.641545296E1,1.248078346E1,1.733663559E1,2.694060105E1
5.155991418E0,-2.876724052E1,1.898943138E1,3.679913712E1,5.042151450E1
5.175292721E0,-2.328496933E1,1.286189365E1,3.474330521E1,4.375746064E1
