"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.090179297E2,6.443650360E0,-7.389383698E0,-9.337582397E-1,9.848630658E0
3.090279557E2,7.010970612E0,-7.270381165E0,-7.214996338E-2,1.010036419E1
3.090379807E2,7.170239410E0,-6.165977783E0,3.891906738E-1,9.464834103E0
3.090480057E2,6.687193909E0,-5.003495178E0,4.144880676E-1,8.362136493E0
3.090580307E2,6.079308014E0,-5.006488953E0,5.415737915E-1,7.894062309E0
3.090680557E2,5.430557098E0,-5.763614502E0,-5.110372925E-1,7.935449681E0
3.090780817E2,5.063819733E0,-6.659800873E0,-2.053280182E0,8.614590963E0
3.090881067E2,4.974156189E0,-6.998396759E0,-2.367626495E0,8.906483156E0
3.090981317E2,4.229005737E0,-5.983058167E0,-6.301895142E-1,7.353816246E0
3.091081567E2,3.897744598E0,-5.607638855E0,1.438209229E0,6.979002240E0
3.091181817E2,4.699627075E0,-6.600823517E0,2.342778168E0,8.434807365E0
3.091282077E2,5.331463165E0,-8.672964478E0,2.242486725E0,1.042466110E1
3.091382327E2,5.371430054E0,-9.984836426E0,2.389930115E0,1.158710426E1
3.091482577E2,5.072801056E0,-1.035711227E1,2.521057434E0,1.180503349E1
3.091582827E2,4.346810760E0,-9.645342407E0,3.632196808E0,1.118571623E1
3.091683077E2,3.848347321E0,-8.736881561E0,3.516487427E0,1.017391568E1
3.091783337E2,3.691473541E0,-8.040679321E0,2.647843781E0,9.235289792E0
3.091883587E2,3.541036377E0,-7.743846588E0,1.340612183E0,8.619938493E0
3.091983837E2,3.750899963E0,-8.552015991E0,-9.999206543E-2,9.338962815E0
3.092084087E2,4.223616943E0,-1.001567230E1,-1.319206696E0,1.094956337E1
3.092184337E2,5.122946777E0,-1.145867157E1,-2.368973694E0,1.277332275E1
3.092284597E2,5.556894379E0,-1.176628189E1,-2.032772827E0,1.317029347E1
3.092384847E2,5.421875153E0,-1.126916565E1,-1.963466949E0,1.265883198E1
3.092485097E2,5.889053650E0,-1.077923447E1,-2.216440887E0,1.248140452E1
3.092585347E2,6.139482880E0,-9.690249023E0,-2.097737732E0,1.166167568E1
3.092685597E2,4.939727783E0,-9.448202362E0,-1.331181793E0,1.074436985E1
3.092785857E2,3.857029266E0,-9.254355469E0,-7.502398682E-1,1.005398577E1
3.092886107E2,4.045038300E0,-6.552923126E0,4.670288086E-2,7.700994579E0
3.092986357E2,3.200793915E0,-2.841241608E0,-1.252744904E0,4.459496087E0
3.093086607E2,2.659519501E0,-1.606908417E0,-9.135502625E-1,3.238791861E0
3.093186867E2,3.888613586E0,-2.261646881E0,-1.496587830E0,4.740900481E0
3.093287117E2,4.931345215E0,-2.820883942E0,-1.467099152E0,5.867531999E0
3.093387367E2,5.299130402E0,-4.077071686E0,-5.619314575E-1,6.709624692E0
3.093487617E2,5.585035858E0,-5.123096466E0,-1.926493835E-1,7.581283316E0
3.093587867E2,5.590873718E0,-6.030359802E0,-3.656895447E-1,8.231454132E0
3.093688127E2,5.454058228E0,-6.690786438E0,-1.070274353E0,8.698210247E0
3.093788377E2,5.166655884E0,-6.666087799E0,-2.332749023E0,8.750587270E0
3.093888627E2,4.637206879E0,-6.603667603E0,-3.506907349E0,8.798324420E0
3.093988877E2,3.587739258E0,-6.384223938E0,-3.901486816E0,8.297697732E0
3.094089127E2,1.844314728E0,-5.695805511E0,-2.824775848E0,6.619898476E0
3.094189387E2,2.894979858E-1,-5.070256348E0,-1.000369720E0,5.176103563E0
3.094289637E2,-4.912783813E-1,-4.621788940E0,-9.669891357E-2,4.648831911E0
3.094389887E2,-7.738906860E-1,-4.329147491E0,7.105723572E-1,4.454810644E0
3.094490137E2,-7.652087402E-1,-3.761378174E0,1.211131439E0,4.024965782E0
3.094590387E2,-8.777746582E-1,-3.148402863E0,2.075134735E0,3.871577599E0
3.094690647E2,-1.021475830E0,-2.711461487E0,3.116968231E0,4.255693506E0
3.094790897E2,-8.518785095E-1,-2.498903503E0,1.688039703E0,3.133639059E0
3.094891147E2,-7.170089722E-1,-2.649789734E0,5.646258545E-1,2.802550598E0
3.094991397E2,-9.888436890E-1,-2.459834747E0,2.806364136E0,3.860605974E0
3.095091647E2,-9.442364502E-1,-3.179538116E0,4.971012726E0,5.975952864E0
3.095191907E2,-1.026415558E0,-5.311404877E0,4.117637329E0,6.798491585E0
3.095292157E2,-1.702559509E0,-5.166955261E0,1.045875092E0,5.539854715E0
3.095392407E2,-1.624721375E0,-9.161249084E0,-1.335522766E0,9.399565170E0
3.095492657E2,-4.481979675E0,-2.532957687E1,2.914888458E0,2.588768397E1
3.095592917E2,-5.403014374E0,-5.630152039E1,4.179758148E0,5.671440858E1
3.095693167E2,-5.302273865E0,-5.886748444E1,8.268804932E-1,5.911157724E1
3.095793417E2,-5.727090454E0,-2.872930710E1,2.379900970E0,2.939109695E1
3.095893667E2,-2.348166962E0,-2.078023727E1,2.301763458E0,2.103878001E1
3.095993917E2,-1.130898285E0,-1.445678696E1,2.443668365E0,1.470541176E1
3.096094167E2,-4.076023865E-1,-1.005399261E1,2.307900696E0,1.032353199E1
3.096194427E2,-5.688171387E-3,-7.688162384E0,2.610571289E0,8.119295268E0
3.096294677E2,1.651066589E-1,-6.211333466E0,2.298320618E0,6.624968022E0
3.096394927E2,2.851570129E-1,-5.722599792E0,1.529818726E0,5.930413834E0
3.096495177E2,3.002755737E-1,-5.946384430E0,6.403683472E-1,5.988298993E0
3.096595437E2,3.662882996E-1,-6.130052490E0,-8.143066406E-2,6.141526000E0
3.096695687E2,2.881507874E-1,-5.494773560E0,-4.355941772E-2,5.502496231E0
3.096795937E2,1.239422607E-1,-4.945715332E0,3.570075989E-1,4.960132685E0
3.096896187E2,1.905537415E-1,-5.090763702E0,7.536827087E-1,5.149778969E0
3.096996437E2,4.619393921E-1,-6.144123230E0,1.308279419E0,6.298827931E0
3.097096697E2,9.427395630E-1,-7.496411133E0,1.867666168E0,7.782873163E0
3.097196947E2,1.403032379E0,-8.164172516E0,2.201771393E0,8.571464869E0
3.097297197E2,1.749861145E0,-8.320447540E0,2.437980194E0,8.845089526E0
3.097397447E2,2.125280457E0,-8.755293274E0,2.806513824E0,9.436551127E0
3.097497697E2,2.480342102E0,-9.350305939E0,3.018023987E0,1.013354760E1
3.097597957E2,2.706671448E0,-9.735754395E0,3.501518555E0,1.069446661E1
3.097698207E2,2.800226898E0,-9.978250122E0,4.077221375E0,1.113689725E1
3.097798457E2,2.892584839E0,-1.037522461E1,4.524790649E0,1.168272499E1
3.097898707E2,3.093616791E0,-1.103684875E1,4.653672638E0,1.237089990E1
3.097998957E2,3.161126404E0,-1.143367355E1,4.311933289E0,1.262198003E1
3.098099217E2,2.751428375E0,-1.103041214E1,3.344794464E0,1.185023207E1
3.098199467E2,1.543290710E0,-1.010428802E1,2.169738007E0,1.044921747E1
3.098299717E2,8.490344238E-1,-9.267228699E0,1.432670746E0,9.415674839E0
3.098399967E2,1.196012878E0,-1.066801575E1,1.242566071E0,1.080652475E1
3.098500217E2,1.603166199E0,-1.222657471E1,1.533560944E0,1.242622550E1
3.098600477E2,1.886826324E0,-1.160117523E1,2.100881195E0,1.193989456E1
3.098700727E2,1.954335938E0,-1.036010605E1,2.658621368E0,1.087287882E1
3.098800977E2,2.018851776E0,-9.665849762E0,3.224744110E0,1.038765559E1
3.098901227E2,1.970502319E0,-9.394763489E0,3.419489136E0,1.019006214E1
3.099001487E2,1.641187134E0,-9.133406982E0,3.138523407E0,9.796067961E0
3.099101737E2,1.010548553E0,-8.524323578E0,2.656675415E0,8.985723404E0
3.099201987E2,3.185375977E-1,-8.063881073E0,1.826950836E0,8.274381760E0
3.099302237E2,-3.824546814E-1,-8.774902496E0,1.181493073E0,8.862342314E0
3.099402487E2,-7.084767151E-1,-9.262738037E0,1.088985443E0,9.353402830E0
3.099502747E2,-7.357200623E-1,-1.036250107E1,9.125024414E-1,1.042858442E1
3.099602997E2,-1.042282562E0,-1.155043076E1,5.583389282E-2,1.159749632E1
3.099703247E2,-1.708846436E0,-1.156899216E1,-6.023474121E-1,1.171001956E1
3.099803497E2,-3.041225739E0,-9.371262360E0,-6.960525513E-2,9.852637063E0
3.099903747E2,-4.347259827E0,-8.338859253E0,1.923050995E0,9.598612752E0
3.100004007E2,-4.747976532E0,-1.042761566E1,2.969075775E0,1.183612523E1
3.100104257E2,-4.934638367E0,-1.255065079E1,1.200802917E0,1.353925473E1
3.100204507E2,-4.846920776E0,-1.368484222E1,3.369493103E-1,1.452174516E1
3.100304757E2,-4.331991577E0,-1.448133591E1,3.778143311E-1,1.512011853E1
3.100405007E2,-3.626957703E0,-1.481633926E1,-1.035845947E-1,1.525416209E1
3.100505267E2,-3.592229919E0,-1.353425537E1,-1.233435059E-1,1.400340665E1
3.100605517E2,-2.776127014E0,-1.010009674E1,1.124162292E-1,1.047527913E1
3.100705767E2,-1.951192474E0,-1.024020538E1,1.061293030E-1,1.042498066E1
3.100806017E2,-1.563648376E0,-1.013662079E1,1.537303162E-1,1.025766593E1
3.100906267E2,-9.943821716E-1,-9.830058289E0,1.704954529E-1,9.881695733E0
3.101006527E2,-5.764512634E-1,-9.724378052E0,5.438191223E-1,9.756616411E0
3.101106777E2,-2.887495422E-1,-9.137897644E0,1.170266418E0,9.217053387E0
3.101207027E2,-1.603166199E-1,-8.333919525E0,1.769919434E0,8.521298661E0
3.101307277E2,-2.469863892E-1,-7.582931213E0,2.132465515E0,7.880942662E0
3.101407527E2,-1.489402771E-1,-6.985972595E0,2.394720154E0,7.386520217E0
3.101507787E2,-6.900650024E-2,-6.811884613E0,2.728376312E0,7.338294841E0
3.101608037E2,1.815724182E-1,-6.718927917E0,2.162552948E0,7.060707908E0
3.101708287E2,6.152206421E-1,-6.637646942E0,1.385219421E0,6.808501025E0
3.101808537E2,9.380992126E-1,-6.929989014E0,1.647773438E0,7.184701467E0
3.101908787E2,1.254541168E0,-7.264842682E0,2.473157043E0,7.776137762E0
3.102009047E2,1.335971832E0,-7.545359344E0,3.583098907E0,8.459070053E0
3.102109297E2,1.357377319E0,-7.851772156E0,4.417014771E0,9.110588272E0
3.102209547E2,1.357826385E0,-8.132737885E0,4.768783264E0,9.525041302E0
3.102309797E2,1.200353851E0,-8.082442474E0,4.858596497E0,9.506454946E0
3.102410057E2,1.059347076E0,-7.920479279E0,4.756808167E0,9.299646884E0
3.102510307E2,9.834548950E-1,-7.482789459E0,4.475243683E0,8.774230886E0
3.102610557E2,1.021475830E0,-7.117548981E0,4.547543335E0,8.507823855E0
3.102710807E2,1.164428558E0,-6.649023285E0,4.277355194E0,7.991318537E0
3.102811057E2,1.155746613E0,-6.370302887E0,3.926933899E0,7.572140975E0
3.102911317E2,1.207239532E0,-5.785319366E0,3.630550232E0,6.936010557E0
3.103011567E2,1.260229340E0,-5.276826782E0,3.260370026E0,6.329541183E0
3.103111817E2,1.307231598E0,-4.916825409E0,2.888992310E0,5.850666895E0
3.103212067E2,1.347048798E0,-4.737498322E0,2.640958099E0,5.588657307E0
3.103312317E2,1.386416931E0,-4.596641235E0,2.412682800E0,5.373295157E0
3.103412577E2,1.382075958E0,-4.356091461E0,2.098635864E0,5.028910346E0
3.103512827E2,1.231938171E0,-3.832779694E0,1.557660828E0,4.316732455E0
3.103613077E2,9.451345825E-1,-3.067121887E0,9.351054382E-1,3.342893691E0
3.103713327E2,6.337820435E-1,-2.257904663E0,5.291496277E-1,2.404124056E0
3.103813577E2,2.404000854E-1,-1.464255066E0,-3.742218018E-3,1.483862899E0
3.103913837E2,-1.017883301E-2,-8.409512329E-1,-7.964936829E-1,1.158319805E0
3.104014087E2,-1.413061523E-1,-4.685256958E-1,-1.299298096E0,1.388401706E0
3.104114337E2,-2.546205139E-1,-3.550616455E-1,-1.136885834E0,1.217953110E0
3.104214587E2,-3.655398560E-1,-5.054988098E-1,-5.818400574E-1,8.530453009E-1
3.104314837E2,-4.659809875E-1,-1.028960266E0,1.272354126E-1,1.136699767E0
3.104415097E2,-6.054908752E-1,-2.237247620E0,1.310375061E0,2.662513645E0
3.104515347E2,-8.494834900E-1,-4.501139832E0,2.783611450E0,5.360072265E0
3.104615597E2,-1.042132874E0,-7.244335327E0,3.208278351E0,7.991213001E0
3.104715847E2,-6.086343384E-1,-1.007390121E1,1.599573669E0,1.021824630E1
3.104816107E2,4.376898193E-1,-1.351015549E1,-2.429447937E-1,1.351942661E1
3.104916357E2,7.699987793E-1,-1.784499115E1,8.774752808E-1,1.788313647E1
3.105016607E2,7.330256653E-1,-2.065150497E1,7.951464844E-1,2.067980276E1
3.105116857E2,5.779481506E-1,-2.073503128E1,-1.605561218E0,2.080512853E1
3.105217107E2,-1.122665405E-1,-2.014914963E1,-1.907333679E0,2.023953449E1
3.105317357E2,-5.718109131E-1,-1.969349716E1,-8.075706482E-1,1.971834092E1
3.105417617E2,-8.062234497E-1,-1.938244400E1,-6.206094360E-1,1.940912898E1
3.105517867E2,-1.225501556E0,-1.886107819E1,4.640350342E-2,1.890090680E1
3.105618117E2,-1.328637085E0,-1.804362808E1,1.967059479E0,1.819909651E1
3.105718367E2,-1.538500671E0,-1.802835983E1,2.060465240E0,1.821082809E1
3.105818627E2,-2.229613495E0,-1.896765656E1,5.734574890E-1,1.910685806E1
3.105918877E2,-1.946552124E0,-2.063908081E1,-5.668711853E-1,2.073842002E1
3.106019127E2,-1.323847046E0,-2.227038849E1,-4.894821167E-1,2.231507041E1
3.106119377E2,-1.485361176E0,-2.446063385E1,1.046623535E0,2.452803145E1
3.106219627E2,-1.352287903E0,-2.738674896E1,2.212249603E0,2.750921209E1
3.106319887E2,-1.911375275E0,-3.011737061E1,2.714904327E0,3.029983619E1
3.106420137E2,-2.126028900E0,-3.265324722E1,3.143313446E0,3.287301283E1
3.106520387E2,-1.615590363E0,-3.288691132E1,4.450694733E0,3.322601017E1
3.106620637E2,-1.043929138E0,-3.233500900E1,4.276906128E0,3.263333451E1
3.106720887E2,-2.347119141E-1,-3.217124954E1,2.398761749E0,3.226140798E1
3.106821147E2,3.170407104E-1,-3.037049423E1,9.147477722E-1,3.038592105E1
3.106921397E2,6.066883850E-1,-2.708018646E1,4.141886902E-1,2.709014806E1
3.107021647E2,1.005309448E0,-2.373120071E1,4.251159668E-2,2.375252285E1
3.107121897E2,1.217717743E0,-2.058818665E1,-3.800596619E-1,2.062766858E1
3.107222147E2,1.184337158E0,-1.714399887E1,-6.987469482E-1,1.719905809E1
3.107322407E2,8.860075378E-1,-1.379531250E1,-2.432441711E-1,1.382587516E1
3.107422657E2,5.433700562E-1,-1.089629105E1,4.305047607E-1,1.091832148E1
3.107522907E2,3.397933960E-1,-8.670868835E0,5.489085388E-1,8.694867825E0
3.107623157E2,1.721420288E-2,-7.026388550E0,5.542973328E-1,7.048239349E0
3.107723417E2,-1.847158813E-1,-5.458099823E0,-1.916015625E-2,5.461258165E0
3.107823667E2,-4.043092346E-1,-3.847000122E0,-2.555186462E-1,3.876617814E0
3.107923917E2,-5.390290833E-1,-2.450254669E0,-2.526745605E-1,2.521536185E0
3.108024167E2,-6.396199036E-1,-1.394500122E0,-2.948867798E-2,1.534475087E0
3.108124417E2,-6.643185425E-1,-7.259902954E-1,1.142124939E-1,9.906692327E-1
3.108224677E2,-6.598278809E-1,-2.558180237E-1,4.475692749E-2,7.090972262E-1
3.108324927E2,-6.698570251E-1,5.673202515E-2,-2.384541321E-1,7.132932987E-1
3.108425177E2,-6.755451965E-1,2.415975952E-1,-5.297483826E-1,8.918318560E-1
3.108525427E2,-6.738986206E-1,3.312611389E-1,-7.593708801E-1,1.067950105E0
3.108625677E2,-6.848258972E-1,3.971241760E-1,-8.620573425E-1,1.170400351E0
3.108725937E2,-6.933581543E-1,4.186793518E-1,-7.798782349E-1,1.124387829E0
3.108826193E2,-6.982978821E-1,4.427792358E-1,-5.168751526E-1,9.751068183E-1
3.108926443E2,-7.421566772E-1,5.123844910E-1,-2.803669739E-1,9.444257727E-1
3.109026693E2,-8.961863708E-1,6.295907593E-1,-2.291734314E-1,1.118952634E0
3.109126943E2,-1.247056732E0,8.798703003E-1,-3.534150696E-1,1.566596454E0
3.109227203E2,-1.776805115E0,1.307381287E0,-6.303392029E-1,2.294255817E0
3.109327453E2,-2.343975677E0,1.810036011E0,-1.032552795E0,3.136338249E0
3.109427703E2,-2.736160126E0,2.073338470E0,-1.270857239E0,3.660653325E0
3.109527953E2,-2.841091919E0,2.165397034E0,-1.531614990E0,3.886719965E0
3.109628213E2,-3.038681030E0,2.274071045E0,-1.033151550E0,3.933495093E0
3.109728463E2,-3.467539215E0,2.579585724E0,-6.575825500E-1,4.371556419E0
3.109828713E2,-3.543880463E0,3.541784821E0,-1.074315948E0,5.124205617E0
3.109928963E2,-4.100423126E0,3.722010040E0,-1.542991333E0,5.748708621E0
3.110029213E2,-4.642745361E0,3.226989441E0,-1.789977722E0,5.930646304E0
3.110129473E2,-4.079766083E0,2.851869507E0,-2.128723297E0,5.413789232E0
3.110229723E2,-3.189716949E0,2.578388214E0,-2.457140350E0,4.781204733E0
3.110329973E2,-2.441722412E0,2.523602142E0,-2.482737122E0,4.300530168E0
3.110430223E2,-1.732946320E0,2.292033691E0,-1.719474335E0,3.348598718E0
3.110530473E2,-1.160836029E0,1.971699829E0,-8.476872253E-1,2.440023388E0
3.110630733E2,-8.207432556E-1,1.611099701E0,1.911524963E-1,1.818186188E0
3.110730983E2,-6.426136780E-1,1.344204712E0,9.937834167E-1,1.790933870E0
3.110831233E2,-4.760101318E-1,1.138382721E0,1.039438477E0,1.613360844E0
3.110931483E2,-3.781137085E-1,6.248007202E-1,6.978488159E-1,1.010118254E0
3.111031733E2,-3.600013733E-1,3.676354980E-1,3.881428528E-1,6.445244156E-1
3.111131993E2,-2.962339783E-1,4.086502075E-1,3.480262756E-1,6.130838854E-1
3.111232243E2,-2.647993469E-1,1.263372803E-1,7.238946533E-1,7.810910777E-1
3.111332493E2,-3.285667419E-1,-1.727407837E-1,1.104253693E0,1.164977124E0
3.111432743E2,-5.004093933E-1,-4.438270569E-1,1.448388062E0,1.595374562E0
3.111532993E2,-5.983058167E-1,-6.243516541E-1,8.092172241E-1,1.184321474E0
3.111633253E2,-7.120692444E-1,-7.738906860E-1,-5.310955811E-1,1.178139176E0
3.111733503E2,-1.022823029E0,-1.033899994E0,-1.210382996E0,1.892126619E0
3.111833753E2,-1.467847595E0,-1.413510590E0,-1.357377319E0,2.448481557E0
3.111934003E2,-1.911824341E0,-2.400857391E0,-6.559359741E-1,3.138381832E0
3.112034253E2,-4.975653076E0,-1.134700378E1,4.303401031E0,1.311605424E1
3.112134513E2,-1.766237091E1,-6.049924118E1,1.250140320E1,6.425264673E1
3.112234763E2,-2.016037628E1,-7.980399673E1,3.025837738E1,8.769656817E1
3.112335013E2,-5.055886230E0,-7.275425674E1,2.346729950E1,7.661238807E1
3.112435263E2,3.372786255E0,-4.102354111E1,9.452094269E0,4.223326530E1
3.112535513E2,4.047433319E0,-2.622187134E1,5.429209900E0,2.708218184E1
3.112635773E2,5.359305267E0,-2.696223175E1,8.265062714E0,2.870531929E1
3.112736023E2,5.704188080E0,-2.793805252E1,1.114597183E1,3.061544101E1
3.112836273E2,4.955295410E0,-2.863889511E1,1.397957932E1,3.225166513E1
3.112936523E2,5.126838684E0,-2.685131241E1,1.217538116E1,2.992519606E1
3.113036783E2,5.091661835E0,-2.345023499E1,9.098828888E0,2.566373372E1
3.113137033E2,5.351521454E0,-2.015319122E1,6.555916901E0,2.185794923E1
3.113237283E2,5.365891571E0,-1.744232849E1,5.330864410E0,1.901172614E1
3.113337533E2,5.203928375E0,-1.559187653E1,4.963378601E0,1.717039928E1
3.113437783E2,4.568050690E0,-1.277952484E1,5.219196625E0,1.454040425E1
3.113538043E2,3.615581360E0,-9.228758698E0,5.058281250E0,1.112783109E1
3.113638293E2,2.432741089E0,-5.832770691E0,3.924987946E0,7.439420240E0
3.113738543E2,1.385967865E0,-3.189866638E0,2.502945099E0,4.284960940E0
3.113838793E2,6.851252747E-1,-1.589245148E0,1.558558960E0,2.328991802E0
3.113939043E2,1.887574768E-1,-6.041436768E-1,8.330177307E-1,1.046201466E0
3.114039303E2,-6.047424316E-2,-2.859054565E-2,9.310638428E-2,1.146444599E-1
3.114139553E2,-8.187973022E-2,2.462379456E-1,-5.590873718E-1,6.163733490E-1
3.114239803E2,-1.074765015E-1,2.821632385E-1,-1.041833496E0,1.084704718E0
3.114340053E2,-2.353106689E-1,3.472778320E-1,-1.385069733E0,1.447201150E0
3.114440303E2,-4.117936707E-1,4.200265503E-1,-1.581611023E0,1.687450668E0
3.114540563E2,-7.176077271E-1,5.477110291E-1,-1.765877838E0,1.983248033E0
3.114640813E2,-1.377285919E0,9.454339600E-1,-2.570604401E0,3.065741160E0
3.114741063E2,-3.332220612E0,2.408790894E0,-2.490071869E0,4.806914362E0
3.114841313E2,-7.672894135E0,5.460943909E0,-1.114432526E0,9.483521109E0
3.114941573E2,-7.868237915E0,6.658004608E0,-1.634750519E0,1.043602427E1
3.115041823E2,-5.829477539E0,5.914800110E0,-1.414708099E0,8.424314080E0
3.115142073E2,-4.988675995E0,4.518503723E0,1.617087250E0,6.922335968E0
3.115242323E2,-4.590054932E0,3.394940186E0,4.278403015E0,7.134350391E0
3.115342573E2,-3.786525879E0,2.911595306E0,3.792214050E0,6.098856685E0
3.115442833E2,-2.302212524E0,2.050436096E0,1.075812836E0,3.265247915E0
3.115543083E2,-1.065334625E0,2.138752441E0,-2.657124481E0,3.573445169E0
3.115643333E2,-1.182540894E-2,2.106719055E0,-5.206622772E0,5.616700607E0
3.115743583E2,5.857319641E-1,1.292412415E0,-5.050347748E0,5.245895935E0
3.115843833E2,6.072871399E-1,5.384303284E-1,-3.551215210E0,3.642778384E0
3.115944093E2,5.300477600E-1,2.772235107E-1,-1.842069397E0,1.936755835E0
3.116044343E2,4.912783813E-1,4.790039063E-2,-6.283932495E-1,7.990788268E-1
3.116144593E2,6.765930176E-1,-2.489323425E-1,-4.535568237E-1,8.517389359E-1
3.116244843E2,8.508306885E-1,-3.456312561E-1,-9.996212769E-1,1.357430117E0
3.116345093E2,1.140178986E0,-4.007167053E-1,-1.891017609E0,2.244221378E0
3.116445353E2,1.592837677E0,-5.962101746E-1,-2.567460938E0,3.079684091E0
3.116545603E2,1.797761536E0,-8.437953186E-1,-2.886297913E0,3.503520047E0
3.116645853E2,1.857637024E0,-1.294508057E0,-2.845133514E0,3.636117591E0
3.116746103E2,2.104773102E0,-2.029779053E0,-2.242337036E0,3.684853891E0
3.116846353E2,2.226470032E0,-2.701132965E0,-1.558109894E0,3.831578596E0
3.116946613E2,2.245630188E0,-3.132685547E0,-9.351054382E-1,3.966231947E0
3.117046863E2,3.048560486E0,-3.984264679E0,-1.731898499E-1,5.019768998E0
3.117147113E2,3.866908722E0,-4.790188751E0,1.790277100E-1,6.158810133E0
3.117247363E2,2.948119354E0,-4.288132782E0,1.622625732E-1,5.206324963E0
3.117347623E2,1.388063507E0,-3.636986847E0,2.508782959E-1,3.900940085E0
3.117447873E2,-2.380050659E-2,-3.332220612E0,2.350112915E-1,3.340582431E0
3.117548123E2,-6.860234070E-1,-4.283492432E0,5.164260864E-1,4.368710500E0
3.117648373E2,-1.401984558E0,-5.910159760E0,1.871707764E0,6.356008105E0
3.117748623E2,-2.159559174E0,-7.599247284E0,3.560346222E0,8.665351714E0
3.117848883E2,-3.283122711E0,-8.956923981E0,5.845194855E0,1.118801523E1
3.117949133E2,-4.924309845E0,-9.458680573E0,1.045336212E1,1.493279094E1
3.118049383E2,-1.021805145E1,-1.078222824E1,3.291684906E1,3.611348742E1
3.118149633E2,-2.708527588E1,-1.717857697E1,7.498895966E1,8.156016029E1
3.118249883E2,-2.423654984E1,-3.917174194E1,2.243968643E1,5.123841569E1
3.118350143E2,-2.567535782E1,-7.748876129E1,-2.167792053E1,8.446102275E1
3.118450393E2,-2.509097305E1,-7.041192764E1,-2.134411469E0,7.477935675E1
3.118550643E2,-1.771326508E1,-3.344704651E1,2.101315292E1,4.328992118E1
3.118650893E2,-9.239236908E0,-2.883528671E1,9.821226654E0,3.183227531E1
3.118751143E2,-4.621339874E0,-3.361245255E1,1.296933014E1,3.632295793E1
3.118851397E2,-3.146007843E0,-3.197336105E1,1.855242004E1,3.709966943E1
3.118951647E2,-3.309916992E0,-2.833068604E1,1.670735687E1,3.305630190E1
3.119051897E2,-3.417842560E0,-2.571158249E1,1.147034729E1,2.836081784E1
3.119152147E2,-3.005899200E0,-2.334245911E1,8.006699982E0,2.485986870E1
3.119252407E2,-1.978735199E0,-2.039419006E1,5.549859009E0,2.122826692E1
3.119352657E2,-8.018824768E-1,-1.709520035E1,3.632047119E0,1.749516095E1
3.119452907E2,-8.681945801E-3,-1.338232132E1,2.409988403E0,1.359759697E1
3.119553157E2,3.501219177E-1,-9.634564819E0,1.906136169E0,9.827552071E0
3.119653407E2,1.959425354E-1,-6.415059814E0,1.864373016E0,6.683357887E0
3.119753667E2,6.631210327E-2,-4.122427368E0,1.623374176E0,4.431043716E0
3.119853917E2,7.364685059E-2,-2.545157318E0,8.698411560E-1,2.690701260E0
3.119954167E2,8.038284302E-2,-1.445993042E0,3.905378723E-1,1.499959036E0
3.120054417E2,9.610015869E-2,-7.229965210E-1,5.788462830E-1,9.311402844E-1
3.120154667E2,1.101708984E-1,-2.677931213E-1,7.355703735E-1,7.905153744E-1
3.120254927E2,1.769320679E-1,1.589694214E-1,8.144563293E-1,8.484782531E-1
3.120355177E2,2.773731995E-1,5.493576050E-1,8.424481201E-1,1.043287355E0
3.120455427E2,3.366499329E-1,7.604187012E-1,7.596702576E-1,1.126351934E0
3.120555677E2,3.158432007E-1,1.002315674E0,5.023553467E-1,1.164798065E0
3.120655927E2,2.694396973E-1,1.262324982E0,-3.373983765E-1,1.334128845E0
3.120756187E2,1.428030396E-1,1.615740051E0,-1.190175018E0,2.011846216E0
3.120856437E2,-5.029541016E-2,2.100132751E0,-2.228266296E0,3.062394143E0
3.120956687E2,-1.706451416E-1,2.733166351E0,-3.070864105E0,4.114550330E0
3.121056937E2,-4.284091187E-1,5.331163788E0,-2.824476471E0,6.048347629E0
3.121157197E2,-9.416917419E-1,8.704997864E0,-2.054028625E0,8.993486795E0
3.121257447E2,-1.003064117E0,5.790708160E0,-2.214944000E0,6.280478927E0
3.121357697E2,-1.446142731E0,5.478457489E0,-1.764830017E0,5.934597732E0
3.121457947E2,-1.273701324E0,3.964655457E0,-1.671424255E0,4.487144637E0
3.121558197E2,-8.955876160E-1,1.898801422E0,-1.727407837E0,2.718724306E0
3.121658457E2,-7.231462097E-1,7.809260559E-1,-1.699266357E0,2.005066607E0
3.121758707E2,-6.921606445E-1,5.188211060E-1,-1.671873322E0,1.882397966E0
3.121858957E2,-7.069798279E-1,3.176394653E-1,-1.679657135E0,1.849854967E0
3.121959207E2,-7.042854309E-1,1.571731567E-1,-1.581760712E0,1.738588024E0
3.122059467E2,-6.915618896E-1,2.903961182E-2,-1.427281952E0,1.586264454E0
3.122159717E2,-6.792874146E-1,-2.514770508E-2,-1.263073425E0,1.434370341E0
3.122259967E2,-6.218069458E-1,-1.210981750E-1,-1.175655212E0,1.335467643E0
3.122360217E2,-5.278024292E-1,-1.815724182E-1,-1.169517975E0,1.295884347E0
3.122460467E2,-4.502636719E-1,-2.221380615E-1,-1.191671906E0,1.293122045E0
3.122560727E2,-3.968247986E-1,-2.516267395E-1,-1.199156342E0,1.287929295E0
3.122660977E2,-3.841012573E-1,-2.791694641E-1,-1.181493073E0,1.273340193E0
3.122761227E2,-4.308041382E-1,-2.504292297E-1,-1.165027313E0,1.267121007E0
