"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.698711838E2,-1.175804901E0,2.813998260E0,3.926933899E0,4.972113557E0
2.698812088E2,-1.144519958E0,2.235002289E0,3.410507812E0,4.235177057E0
2.698912338E2,-8.542735291E-1,2.044747925E0,2.927911377E0,3.671980715E0
2.699012578E2,-8.065228271E-1,2.024539948E0,2.855911102E0,3.592418307E0
2.699112827E2,-7.643106079E-1,1.883682861E0,2.827470245E0,3.482387086E0
2.699213068E2,-3.026705933E-1,1.276246033E0,2.446362762E0,2.775806944E0
2.699313317E2,-2.918930054E-2,3.537144470E-1,1.421444092E0,1.465083353E0
2.699413568E2,2.787203979E-1,-7.045848083E-1,5.634283447E-1,9.442331873E-1
2.699513808E2,4.552033997E-1,-1.418899384E0,1.031355286E-1,1.493694257E0
2.699614058E2,3.317102051E-1,-1.667382660E0,-2.392025757E-1,1.716803561E0
2.699714308E2,-1.065783691E-1,-1.554517365E0,-2.198927307E-1,1.573606049E0
2.699814547E2,-6.114784241E-1,-1.171463928E0,3.384461975E-1,1.364103892E0
2.699914798E2,-1.125060425E0,-7.285350037E-1,9.569599915E-1,1.646905169E0
2.700015047E2,-1.723665619E0,-5.939648438E-1,1.134041748E0,2.147060336E0
2.700115288E2,-2.192041626E0,-6.147715759E-1,9.045689392E-1,2.449741935E0
2.700215538E2,-2.250719604E0,-4.239184570E-1,1.938468933E-1,2.298482590E0
2.700315778E2,-1.793420563E0,-1.317260742E-2,-7.816744995E-1,1.956411474E0
2.700416028E2,-1.133143616E0,2.613565063E-1,-1.450184326E0,1.858858859E0
2.700516277E2,-4.577481079E-1,1.252894592E-1,-1.340761871E0,1.422277460E0
2.700616518E2,2.049238586E-1,-2.628533936E-1,-9.770182800E-1,1.032303450E0
2.700716767E2,1.066532135E0,-1.255289612E0,-1.865420837E0,2.488581464E0
2.700817018E2,3.002905426E0,-3.713627472E0,-8.444240112E0,9.701219566E0
2.700917258E2,5.425018616E0,-7.522756348E0,-2.006427612E1,2.210424996E1
2.701017508E2,2.822680206E0,-1.237536530E1,-3.729195099E0,1.322966688E1
2.701117758E2,-1.033301239E0,-1.479628098E1,1.822939178E1,2.350124182E1
2.701217997E2,-4.901856537E0,-2.754961029E1,-5.127587128E0,2.844822269E1
2.701318248E2,-7.206464081E0,-4.254377975E1,-9.637259216E0,4.421292894E1
2.701418488E2,-1.001058289E1,-6.052049698E1,5.416186981E0,6.158146966E1
2.701518738E2,-9.699080658E0,-5.130925186E1,2.935695190E0,5.230038048E1
2.701618988E2,-2.067201233E-1,-3.652779007E1,-3.450923767E0,3.669102146E1
2.701719227E2,6.677164764E0,-4.407943634E1,-5.208269348E0,4.488549105E1
2.701819478E2,1.005608826E1,-4.942302429E1,-4.220323792E0,5.061196868E1
2.701919727E2,8.919202423E0,-4.480662415E1,-1.940564575E0,4.572692347E1
2.702019968E2,4.687053223E0,-3.385330170E1,-2.667902069E0,3.428020136E1
2.702120218E2,1.099014587E0,-2.697884720E1,-1.737137604E0,2.705704485E1
2.702220458E2,-9.999206543E-1,-2.316672455E1,-1.084794159E0,2.321365430E1
2.702320708E2,-2.493215332E0,-2.069057373E1,-9.488768005E-1,2.086183911E1
2.702420957E2,-3.523223419E0,-1.765892807E1,-1.135388947E0,1.804272573E1
2.702521198E2,-3.902085571E0,-1.338217163E1,-1.509910126E0,1.402100631E1
2.702621447E2,-3.747307434E0,-8.284821625E0,-2.344873810E0,9.390368233E0
2.702721698E2,-3.430715790E0,-4.126019897E0,-2.666704559E0,5.992091808E0
2.702821938E2,-3.072959747E0,-2.039808197E0,-1.335073700E0,3.922540105E0
2.702922188E2,-2.967279510E0,-1.638642426E0,-6.809339905E-1,3.457393208E0
2.703022438E2,-3.846251678E0,-6.020480347E-1,-2.244732056E0,4.493877592E0
2.703122677E2,-5.289700012E0,8.292755127E-2,-6.122717743E0,8.091691774E0
2.703222928E2,-4.472399597E0,-1.860630798E-1,-1.035112473E1,1.127753345E1
2.703323167E2,-1.336271210E0,-2.402204590E0,-1.194860275E1,1.226072247E1
2.703423418E2,1.645079041E0,-3.541784821E0,-1.017763550E1,1.090113706E1
2.703523668E2,3.466491394E0,-3.266207886E0,-5.275030518E0,7.107082629E0
2.703623908E2,3.934867401E0,-1.898502045E0,6.255491638E-1,4.413479719E0
2.703724158E2,3.738475800E0,-2.327659607E-1,3.160677338E0,4.901047085E0
2.703824407E2,3.385659485E0,1.699116669E0,4.648583221E0,5.996583491E0
2.703924648E2,2.923271027E0,2.861748962E0,6.156697083E0,7.391890123E0
2.704024897E2,2.479144592E0,2.997965698E0,5.867498474E0,7.039992513E0
2.704125148E2,2.328108673E0,3.272494812E0,4.719835052E0,6.197269980E0
2.704225388E2,1.997296600E0,3.665278015E0,3.711831207E0,5.585798739E0
2.704325638E2,1.832040253E0,3.624113617E0,2.894381104E0,4.986783830E0
2.704425888E2,2.090852051E0,2.799927521E0,1.925146637E0,3.989667404E0
2.704526127E2,2.181264038E0,1.687440948E0,1.115630035E0,2.974894979E0
2.704626378E2,1.414109344E0,2.025288391E-1,2.601589966E-1,1.452035080E0
2.704726617E2,6.915618896E-1,-8.497828674E-1,-3.249742126E-1,1.142802261E0
2.704826868E2,1.827699280E-1,-1.272803192E0,-4.990621948E-1,1.379309931E0
2.704927118E2,-3.722758484E-1,-1.468745728E0,-6.499484253E-1,1.648707456E0
2.705027358E2,-1.010997620E0,-1.888173523E0,-8.408015442E-1,2.300926482E0
2.705127608E2,-1.900747375E0,-2.767594757E0,-1.057101746E0,3.519926906E0
2.705227857E2,-2.722388763E0,-3.252586212E0,-1.060694275E0,4.372160792E0
2.705328098E2,-3.243006134E0,-2.527044983E0,-1.255439301E0,4.298740858E0
2.705428347E2,-3.376378784E0,-9.978250122E-1,-1.761836243E0,3.936960172E0
2.705528598E2,-3.188519440E0,2.502795410E-1,-2.027683411E0,3.786924356E0
2.705628838E2,-2.462080078E0,9.237290955E-1,-1.422491913E0,2.989748651E0
2.705729088E2,-1.480720825E0,7.444020081E-1,-4.626878357E-1,1.720682581E0
2.705829338E2,-7.762857056E-1,4.004173279E-1,-5.089416504E-3,8.734869405E-1
2.705929577E2,-2.550695801E-1,6.586303711E-3,3.252735901E-1,4.134087305E-1
2.706029828E2,6.682104492E-1,-5.037025452E-1,2.171983337E-1,8.645210088E-1
2.706130077E2,1.852098541E0,-1.066232758E0,-1.734892273E-1,2.144112826E0
2.706230318E2,2.880460052E0,-1.634600830E0,2.139051819E-1,3.318843988E0
2.706330568E2,3.212619324E0,-2.040856018E0,1.693578186E0,4.165840045E0
2.706430808E2,2.289039917E0,-1.873504028E0,1.953587494E0,3.544887189E0
2.706531058E2,4.324507141E-1,-1.917063446E0,1.162183228E0,2.283159156E0
2.706631307E2,-2.800675964E-1,-3.209326172E0,-1.270258484E0,3.462913362E0
2.706731548E2,-3.513194275E-1,-6.491999817E0,-5.741460571E0,8.673745238E0
2.706831797E2,-2.535726929E-1,-1.280826508E1,-1.252400620E1,1.791554310E1
2.706932048E2,-1.663191376E0,-3.004147842E1,-5.714067535E0,3.062527060E1
2.707032288E2,-5.923631744E0,-6.277585693E1,-6.098468170E0,6.334894585E1
2.707132538E2,-3.093467102E0,-7.970729782E1,-2.444806000E1,8.342979385E1
2.707232788E2,1.423973831E1,-6.433606247E1,-9.261989594E0,6.654084109E1
2.707333027E2,1.677351929E1,-2.937820770E1,1.279673904E1,3.616886185E1
2.707433278E2,5.423970795E0,-1.983914429E1,8.497529297E0,2.225351903E1
2.707533527E2,7.352709961E-1,-2.447605179E1,7.233557739E0,2.553315672E1
2.707633768E2,-7.213499451E-1,-2.623758865E1,9.323511658E0,2.785425055E1
2.707734010E2,-2.225122833E0,-2.766502029E1,7.188800812E0,2.867025247E1
2.707834250E2,-4.521347809E0,-3.121982803E1,5.692512360E0,3.205502995E1
2.707934500E2,-6.353238373E0,-3.178505264E1,3.728746033E0,3.262754597E1
2.708034750E2,-8.120164032E0,-2.881388123E1,4.131408691E-2,2.993624095E1
2.708134990E2,-9.384285278E0,-2.452649689E1,-3.459755402E0,2.648742659E1
2.708235240E2,-8.794511719E0,-1.890059601E1,-4.607119446E0,2.134950855E1
2.708335490E2,-5.751489716E0,-1.408900177E1,-5.549859009E0,1.619816471E1
2.708435730E2,-2.545905762E0,-9.520352325E0,-6.902745667E0,1.203190103E1
2.708535980E2,-7.473957825E-1,-4.892575836E0,-6.816824341E0,8.424072226E0
2.708636230E2,-7.050338745E-2,-2.075583801E0,-7.217690735E0,7.510531165E0
2.708736470E2,-1.549577637E0,-1.678010559E0,-8.498726807E0,8.800299292E0
2.708836720E2,-3.284170532E0,-2.154619446E0,-7.641758881E0,8.592126619E0
2.708936970E2,-4.054319000E0,-2.732866974E0,-7.696844330E0,9.118523844E0
2.709037210E2,-3.364553375E0,-1.525328064E0,-8.773106232E0,9.519151121E0
2.709137460E2,-4.864883423E-1,-1.309626617E0,-8.985664215E0,9.093621620E0
2.709237710E2,3.068918152E0,-1.712139587E0,-7.429500275E0,8.218707619E0
2.709337950E2,5.506598969E0,-1.078507233E0,-2.709665222E0,6.231219437E0
2.709438200E2,6.916367340E0,2.642005920E-1,4.251908112E0,8.123094344E0
2.709538450E2,6.680906982E0,1.324146423E0,8.238118744E0,1.068898883E1
2.709638690E2,6.065836029E0,1.696571960E0,9.835297394E0,1.167928928E1
2.709738940E2,4.911885681E0,2.168540497E0,9.065597992E0,1.053633028E1
2.709839180E2,3.732787628E0,2.746638336E0,6.092630310E0,7.654924541E0
2.709939430E2,3.042123871E0,3.423530731E0,3.267405396E0,5.625923776E0
2.710039680E2,2.782563629E0,3.530258789E0,1.543590088E0,4.752689536E0
2.710139920E2,2.821632385E0,3.477867737E0,1.034498749E0,4.596450911E0
2.710240170E2,2.755769348E0,2.902613983E0,1.061442719E0,4.140784138E0
2.710340420E2,2.702779541E0,1.426683197E0,1.068927155E0,3.237753458E0
2.710440660E2,2.118095398E0,-9.966275024E-1,5.797444153E-1,2.411575850E0
2.710540910E2,1.165326691E0,-1.616338806E0,5.032534790E-1,2.055188920E0
2.710641160E2,3.492237854E-1,-1.458267517E0,5.004093933E-1,1.580794409E0
2.710741400E2,-2.194436646E-1,-1.251846771E0,3.318598938E-1,1.313547430E0
2.710841650E2,-7.408094788E-1,-1.160686340E0,3.761677551E-1,1.427408016E0
2.710941900E2,-1.661095734E0,-1.655407562E0,3.445834351E-1,2.370306094E0
2.711042140E2,-4.036955109E0,-3.477119293E0,-3.059637451E-1,5.336757343E0
2.711142390E2,-5.607638855E0,-3.992347870E0,-2.469863892E-1,6.888066297E0
2.711242640E2,-5.753585358E0,-2.544109497E0,8.666976929E-1,6.350386011E0
2.711342880E2,-5.461392975E0,-3.400927734E-1,1.835034027E0,5.771466555E0
2.711443130E2,-4.982239380E0,1.641785889E0,1.753303986E0,5.531025674E0
2.711543380E2,-4.219275970E0,2.938539276E0,4.406835938E-1,5.160572141E0
2.711643620E2,-3.135230255E0,3.416046295E0,-1.217268677E0,4.793827706E0
2.711743870E2,-1.905687103E0,3.034938812E0,-2.043700104E0,4.125434164E0
2.711844120E2,-7.554789734E-1,2.289039917E0,-2.050585785E0,3.164704454E0
2.711944360E2,2.163002014E-1,1.518741760E0,-1.765877838E0,2.339163708E0
2.712044610E2,1.149459686E0,8.536747742E-1,-1.164278870E0,1.845416884E0
2.712144860E2,1.779948578E0,-6.337820435E-1,-6.363267517E-1,1.993692141E0
2.712245100E2,2.560724945E0,-3.863465881E0,-3.660787354E0,5.906356314E0
2.712345350E2,4.929548950E0,-9.304501190E0,-1.139325760E1,1.551388133E1
2.712445600E2,7.248376923E0,-1.994901581E1,-1.152049301E1,2.415003021E1
2.712545840E2,1.557660828E0,-2.920576630E1,1.581985245E1,3.325162889E1
2.712646090E2,-3.657643890E0,-3.715693176E1,1.822969116E1,4.154921873E1
2.712746330E2,-4.663552094E0,-5.087620239E1,-5.322930908E-1,5.109226971E1
2.712846580E2,-2.357447662E0,-4.078613480E1,-1.517993317E1,4.358321606E1
2.712946830E2,-1.789079590E0,-3.357039001E1,-9.140592041E0,3.483851768E1
2.713047070E2,-6.180946655E0,-3.799159607E1,-5.678291931E0,3.890769169E1
2.713147320E2,-4.100273438E0,-3.665218140E1,-1.394769562E1,3.943010089E1
2.713247570E2,-5.792953491E-2,-2.781695435E1,1.383123779E-1,2.781735852E1
2.713347810E2,-3.070864105E0,-2.060315552E1,8.484207001E0,2.249226516E1
2.713448060E2,-4.959786072E0,-1.720746689E1,4.131109314E0,1.837831491E1
2.713548310E2,-5.711522827E0,-1.459435089E1,3.285368042E0,1.601281406E1
2.713648550E2,-6.644981689E0,-1.347303268E1,3.349883881E0,1.539155981E1
2.713748800E2,-7.125632172E0,-1.401116364E1,1.960473175E0,1.584079529E1
2.713849050E2,-7.409292297E0,-1.506063126E1,1.425635376E0,1.684495955E1
2.713949290E2,-6.692133636E0,-1.550879929E1,9.175918579E-1,1.691595350E1
2.714049540E2,-5.508694611E0,-1.439286987E1,-4.574487305E-1,1.541783639E1
2.714149790E2,-4.130809937E0,-1.255514145E1,-1.151405640E0,1.326728693E1
2.714250030E2,-2.225272522E0,-1.142813507E1,-8.774752808E-1,1.167578999E1
2.714350280E2,-2.195933533E-1,-1.021311172E1,-1.936972046E-1,1.021730840E1
2.714450530E2,9.804611206E-1,-8.670419769E0,3.824546814E-1,8.734057165E0
2.714550770E2,1.387165375E0,-7.273674316E0,4.559518433E-1,7.418790867E0
2.714651020E2,1.439855804E0,-5.985004120E0,8.846603394E-2,6.156401976E0
2.714751270E2,1.631157990E0,-4.166136475E0,-2.856060791E-1,4.483184175E0
2.714851510E2,1.441652069E0,-2.677781525E0,-1.009500732E0,3.204366757E0
2.714951760E2,1.083746338E0,-1.806892548E0,-1.200204163E0,2.424841610E0
2.715052010E2,6.700067139E-1,-1.258882141E0,-1.281634827E0,1.917363051E0
2.715152250E2,9.340576172E-2,-1.214424591E0,-1.557361450E0,1.977100506E0
2.715252500E2,-3.363505554E-1,-6.279441833E-1,-2.432441711E0,2.534604165E0
2.715352750E2,-1.666035461E-1,3.388952637E-1,-2.856060791E0,2.880918253E0
2.715452990E2,-4.331991577E-1,6.855743408E-2,-3.494483185E0,3.521899255E0
2.715553240E2,-5.900729370E-1,-2.140548706E-1,-2.378104706E0,2.459550274E0
2.715653490E2,-5.366340637E-1,-8.294252014E-1,-7.991880798E-1,1.270678508E0
2.715753730E2,-3.360511780E-1,-2.163750458E0,5.777984619E-2,2.190453138E0
2.715853980E2,-2.314187622E-1,-3.367996216E0,-2.243833923E-1,3.383386035E0
2.715954230E2,-2.215393066E-2,-4.313879242E0,-5.884263611E-1,4.353882232E0
2.716054470E2,1.725910950E-1,-5.377417603E0,-8.330177307E-1,5.444293003E0
2.716154720E2,3.893403625E-1,-6.566095734E0,-1.013392639E0,6.655235814E0
2.716254970E2,4.921765137E-1,-7.882308655E0,-1.020128632E0,7.963271305E0
2.716355210E2,4.851411438E-1,-9.142837372E0,-9.815089417E-1,9.208159259E0
2.716455460E2,3.688330078E-1,-1.035277130E1,-9.427395630E-1,1.040214734E1
2.716555710E2,1.046324158E-1,-1.180535065E1,-7.943980408E-1,1.183251115E1
2.716655950E2,-3.424877930E-1,-1.404229889E1,-4.646337891E-1,1.405415741E1
2.716756200E2,-6.497987366E-1,-1.717992416E1,-2.038760376E-1,1.719341729E1
2.716856450E2,-7.351213074E-1,-2.015079620E1,-1.086440735E0,2.019344806E1
2.716956690E2,-7.541317749E-1,-2.168824905E1,-3.426823883E0,2.197025224E1
2.717056940E2,-5.861810303E-1,-2.094923584E1,-6.238277435E0,2.186618842E1
2.717157190E2,2.426454163E-1,-1.836471039E1,-7.930508423E0,2.000535999E1
2.717257430E2,1.431024170E0,-1.692036392E1,-8.545130310E0,1.900962381E1
2.717357680E2,2.761906586E0,-1.719893463E1,-8.663983154E0,1.945497583E1
2.717457930E2,2.696492615E0,-1.803629333E1,-8.275540924E0,2.002657053E1
2.717558170E2,1.302142181E0,-1.917512512E1,-5.995182953E0,2.013264057E1
2.717658420E2,3.077600098E-1,-2.052531738E1,-1.141077118E0,2.055931484E1
2.717758710E2,1.133592682E0,-2.086750580E1,1.419647827E0,2.094643718E1
2.717858950E2,1.241518250E0,-1.881392624E1,1.408570862E0,1.890738639E1
2.717959200E2,1.433269501E0,-1.554637115E1,5.040617981E0,1.640584491E1
2.718059450E2,1.145567780E0,-1.126856689E1,7.121440887E0,1.337938136E1
2.718159690E2,4.605921936E-1,-8.670419769E0,6.378984833E0,1.077403228E1
2.718259940E2,-4.855902100E-1,-6.464307404E0,3.500620422E0,7.367320503E0
2.718360190E2,-1.252146149E0,-4.911735992E0,7.065307617E-2,5.069320694E0
2.718460430E2,-2.040406952E0,-4.841232605E0,-2.750979309E0,5.930318779E0
2.718560680E2,-2.862647095E0,-6.023324432E0,-4.254303131E0,7.910390682E0
2.718660930E2,-3.445834351E0,-7.218738556E0,-3.301833801E0,8.653673622E0
2.718761170E2,-3.852987671E0,-8.174650726E0,-1.971849518E0,9.249790214E0
2.718861420E2,-3.709585876E0,-8.228688354E0,-1.242715759E0,9.111349070E0
2.718961670E2,-2.921325073E0,-7.817493439E0,-7.653584290E-1,8.380520113E0
2.719061910E2,-2.197430420E0,-6.826254730E0,-2.559677124E-1,7.175790797E0
2.719162160E2,-1.834285583E0,-5.868995361E0,3.522175598E-1,6.159039484E0
2.719262410E2,-1.621877289E0,-4.949906616E0,6.730004883E-1,5.252141573E0
2.719362650E2,-1.385668488E0,-4.321812744E0,5.430706787E-1,4.570893601E0
2.719462900E2,-1.093326416E0,-3.572471008E0,3.957769775E-1,3.756933746E0
2.719563150E2,-1.095422058E0,-3.147205353E0,1.531315613E-1,3.335910714E0
2.719663390E2,-1.418749695E0,-2.745590515E0,2.544708252E-2,3.090593070E0
2.719763640E2,-1.868564301E0,-2.395318909E0,-3.188369751E-2,3.038108258E0
2.719863890E2,-2.215093689E0,-2.389780426E0,-7.649093628E-2,3.259377456E0
2.719964130E2,-2.465073853E0,-2.391876068E0,-1.456471252E-1,3.437858826E0
2.720064380E2,-2.507286072E0,-2.706072693E0,-5.224136353E-1,3.725886320E0
2.720164630E2,-2.284399567E0,-3.256178741E0,-1.076710968E0,4.120738755E0
2.720264870E2,-1.921703796E0,-4.078119507E0,-1.918710022E0,4.899535931E0
2.720365120E2,-1.411414948E0,-4.847669220E0,-2.844983826E0,5.795336227E0
2.720465370E2,-1.157393188E0,-5.320535889E0,-3.629801788E0,6.543937817E0
2.720565610E2,-9.819580078E-1,-6.218518524E0,-4.401746521E0,7.681769757E0
2.720665860E2,-6.438111877E-1,-7.698490906E0,-5.075645142E0,9.243561471E0
2.720766110E2,-2.709365845E-2,-9.660760345E0,-5.700745239E0,1.121737584E1
2.720866350E2,1.132844238E0,-1.251412674E1,-6.106701050E0,1.397062997E1
2.720966600E2,2.662213898E0,-1.571312439E1,-6.486611023E0,1.720656222E1
2.721066850E2,3.999832306E0,-1.839824066E1,-7.345973969E0,2.021032537E1
2.721167090E2,4.637805634E0,-1.978076569E1,-7.689060516E0,2.172348001E1
2.721267340E2,3.955225067E0,-1.799273392E1,-6.915618896E0,1.967760310E1
2.721367590E2,2.006577301E0,-1.449929855E1,-5.528004456E0,1.564656014E1
2.721467830E2,-1.950444031E-1,-1.226878693E1,-4.309987335E0,1.300527454E1
2.721568080E2,-2.360591125E0,-1.135493729E1,-3.856879578E0,1.222221385E1
2.721668330E2,-3.883673859E0,-1.124476639E1,-3.512445831E0,1.240423192E1
2.721768570E2,-5.114863586E0,-1.185983734E1,-2.867287445E0,1.323022708E1
2.721868820E2,-6.568939819E0,-1.310644501E1,-1.637145538E0,1.475161403E1
2.721969070E2,-7.243736572E0,-1.423689423E1,-7.550299072E-1,1.599158988E1
2.722069310E2,-6.245911560E0,-1.552511536E1,-1.306632843E0,1.678534800E1
2.722169560E2,-4.037553864E0,-1.579695007E1,-2.878663788E0,1.655693746E1
2.722269810E2,-1.203647003E0,-1.398347122E1,-3.860621796E0,1.455646366E1
2.722370050E2,8.190966797E-1,-1.084449875E1,-3.164120178E0,1.132632902E1
2.722470300E2,1.250649261E0,-8.612041168E0,-2.175725555E0,8.970237363E0
2.722570550E2,7.391629028E-1,-7.133715363E0,-1.169667664E0,7.266662171E0
2.722670790E2,-1.416055298E-1,-5.424719238E0,7.331753540E-1,5.475872263E0
2.722771040E2,-1.130449219E0,-3.767814789E0,2.471061401E0,4.645480402E0
2.722871290E2,-1.947150879E0,-3.020269318E0,3.679648132E0,5.143270718E0
2.722971530E2,-2.336640930E0,-3.454665985E0,4.053570557E0,5.816016004E0
2.723071780E2,-2.503992920E0,-4.517904968E0,3.914210358E0,6.480932693E0
2.723172030E2,-2.676284637E0,-6.151158600E0,3.399131470E0,7.520195897E0
2.723272270E2,-2.249971161E0,-8.171806641E0,2.388433228E0,8.805987013E0
2.723372520E2,-1.075363770E0,-1.008632538E1,1.551972656E0,1.026152942E1
2.723472770E2,2.504292297E-1,-1.183678528E1,7.984396362E-1,1.186632657E1
2.723573010E2,1.484163666E0,-1.287577469E1,4.984634399E-2,1.296112651E1
2.723673260E2,2.391127625E0,-1.308219543E1,-7.828720093E-2,1.329915251E1
2.723773510E2,2.682421875E0,-1.267713776E1,2.445913696E-1,1.296013247E1
2.723873750E2,2.493514709E0,-1.189755890E1,1.148860931E0,1.221021723E1
2.723974000E2,2.070793762E0,-1.103714813E1,2.308948517E0,1.146464430E1
2.724074250E2,1.536105652E0,-1.056817337E1,3.288062439E0,1.117395470E1
2.724174490E2,7.388635254E-1,-1.038181091E1,3.610342255E0,1.101646442E1
2.724274740E2,6.631210327E-2,-9.939031677E0,4.372108154E0,1.085836441E1
2.724374990E2,-2.393522644E-1,-9.337432709E0,4.885091400E0,1.054082810E1
2.724475240E2,-1.400188293E0,-1.030531998E1,1.134490814E0,1.046170237E1
2.724575480E2,-2.455194397E0,-1.065484314E1,-1.515897675E0,1.103864157E1
2.724675730E2,-2.933749237E0,-1.052670959E1,-1.716330872E0,1.106183941E1
2.724775980E2,-3.132086792E0,-1.032283356E1,-1.399739227E0,1.087796535E1
2.724876220E2,-3.113226013E0,-1.023676254E1,-1.504221954E0,1.080491403E1
2.724976470E2,-2.698288879E0,-1.000444565E1,-1.284179535E0,1.044120743E1
2.725076720E2,-2.179617462E0,-9.614805908E0,-9.623487854E-1,9.905621642E0
2.725176960E2,-1.685345306E0,-9.229656830E0,-4.577481079E-1,9.393427880E0
2.725277210E2,-1.247356110E0,-9.006920013E0,3.155438232E-1,9.098355527E0
2.725377460E2,-8.872050476E-1,-8.751251678E0,1.129251709E0,8.868300184E0
2.725477700E2,-5.825885010E-1,-8.531059570E0,1.932182007E0,8.766510940E0
2.725577950E2,-3.567082214E-1,-8.622070312E0,2.476150818E0,8.977675651E0
2.725678200E2,-2.580633545E-1,-8.755143585E0,2.492466888E0,9.106674864E0
2.725778440E2,-1.118174744E-1,-8.721912689E0,2.466870117E0,9.064751088E0
2.725878690E2,-6.586303711E-2,-8.700507202E0,2.270328827E0,8.992082990E0
2.725978940E2,-1.423539734E-1,-8.738827515E0,1.798959045E0,8.923207082E0
2.726079180E2,-1.704954529E-1,-8.988807678E0,1.465452576E0,9.109076980E0
2.726179430E2,-8.038284302E-2,-9.023236084E0,1.217118988E0,9.105307763E0
2.726279680E2,3.278182983E-2,-9.059610443E0,9.957293701E-1,9.114224762E0
2.726379920E2,2.237846375E-1,-9.098379822E0,7.999365234E-1,9.136218769E0
2.726480170E2,3.251239014E-1,-9.064699860E0,6.295907593E-1,9.092352480E0
2.726580420E2,2.130070496E-1,-9.134305115E0,3.839515686E-1,9.144852144E0
2.726680660E2,-7.499404907E-2,-9.360634460E0,1.410067749E-1,9.361996823E0
2.726780910E2,-3.713777161E-1,-9.549541626E0,2.095642090E-3,9.556760490E0
2.726881160E2,-5.360353088E-1,-9.564061432E0,-6.691085815E-2,9.579304880E0
2.726981400E2,-6.105802917E-1,-9.461524658E0,-3.263214111E-2,9.481261625E0
2.727081650E2,-8.177494812E-1,-9.470655670E0,-5.224136353E-2,9.506038197E0
2.727181900E2,-9.809101868E-1,-9.764943695E0,5.089416504E-3,9.814088652E0
2.727282150E2,-1.066681824E0,-9.960886230E0,-1.227447510E-2,1.001784484E1
2.727382390E2,-1.018182678E0,-1.006881180E1,-4.595443726E-2,1.012026575E1
2.727482640E2,-7.918533325E-1,-1.021191422E1,2.185455322E-2,1.024259251E1
2.727582890E2,-4.005670166E-1,-1.038255936E1,2.098635864E-1,1.039240278E1
2.727683098E2,2.342628479E-1,-1.051084259E1,5.246589661E-1,1.052653590E1
2.727783348E2,7.885601807E-1,-1.054317535E1,6.568341064E-1,1.059300735E1
2.727883598E2,9.862989807E-1,-1.070977890E1,6.839277649E-1,1.077682267E1
2.727983837E2,8.397537231E-1,-1.109896957E1,7.520361328E-1,1.115606876E1
2.728084088E2,6.744973755E-1,-1.152034332E1,1.000220032E0,1.158333704E1
2.728184337E2,3.797602844E-1,-1.164787811E1,1.165476379E0,1.171219952E1
2.728284578E2,2.933898926E-2,-1.157557846E1,1.421144714E0,1.166252673E1
2.728384828E2,-6.017486572E-2,-1.134266281E1,1.870510254E0,1.149601797E1
2.728485078E2,-3.472778320E-2,-1.074076447E1,1.783391418E0,1.088786996E1
2.728585318E2,-2.453398132E-1,-1.065394501E1,7.018904114E-1,1.067985889E1
2.728685567E2,-2.923420715E-1,-1.138412659E1,-6.002517700E-2,1.138803781E1
2.728785818E2,2.869532776E-1,-1.260828094E1,5.140310669E-1,1.262201721E1
2.728886057E2,8.487350464E-1,-1.358993958E1,1.206491089E0,1.366976333E1
2.728986308E2,1.555864563E0,-1.501422775E1,2.196083221E0,1.525354159E1
2.729086558E2,1.568737793E0,-1.615066452E1,2.180814972E0,1.637256414E1
2.729186798E2,9.836045837E-1,-1.586700439E1,1.078507233E0,1.593400403E1
2.729287048E2,8.247848511E-2,-1.424333084E1,2.888992310E-2,1.424359894E1
2.729387297E2,-9.148974609E-1,-1.232941086E1,-6.014492798E-1,1.237792998E1
2.729487548E2,-1.826052704E0,-1.090736801E1,-5.740562439E-1,1.107405463E1
2.729587787E2,-2.722388763E0,-9.936936035E0,-8.656498718E-1,1.033941236E1
2.729688038E2,-3.485202484E0,-9.164691925E0,-1.530118103E0,9.923682575E0
2.729788288E2,-3.807482300E0,-8.263865204E0,-1.521735535E0,9.225186644E0
2.729888528E2,-3.924389191E0,-7.654632111E0,-8.870553589E-1,8.647606055E0
2.729988778E2,-3.831881561E0,-7.650141449E0,-6.593788147E-1,8.581536046E0
2.730089027E2,-3.375480652E0,-7.812553711E0,1.917512512E-1,8.512733619E0
2.730189268E2,-2.541115723E0,-8.200397186E0,1.456022186E0,8.707685326E0
2.730289517E2,-2.111359406E0,-8.839268646E0,2.381397858E0,9.394762610E0
2.730389768E2,-2.218835907E0,-9.100026398E0,2.464624786E0,9.685457581E0
2.730490008E2,-2.314337311E0,-9.318272552E0,1.822310486E0,9.772777295E0
2.730590258E2,-2.368524628E0,-1.010743149E1,4.731660461E-1,1.039201455E1
2.730690508E2,-2.164798279E0,-1.126587250E1,3.366499329E-1,1.147691456E1
2.730790747E2,-2.027084656E0,-1.206431213E1,3.251239014E-1,1.223774510E1
2.730890998E2,-1.854343872E0,-1.324879898E1,3.814068604E-1,1.338337539E1
2.730991247E2,-1.933229828E0,-1.475077560E1,2.537223816E-1,1.487908376E1
2.731091488E2,-1.371448059E0,-1.597463058E1,-9.454339600E-1,1.606124334E1
2.731191738E2,-1.117426300E0,-1.569336548E1,-1.885030060E0,1.584562084E1
