"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.743199950E0,1.666009903E0,-1.121814013E0,2.297335625E0,3.051525299E0
4.763155800E0,2.335787773E0,-8.430347443E-1,5.568965912E0,6.097539949E0
4.783109778E0,2.845831394E0,-7.343232632E-1,6.211963654E0,6.872152458E0
4.803057754E0,1.999307394E0,-8.655071259E-3,4.295905113E0,4.738365299E0
4.823008273E0,1.755635262E0,6.377425194E-1,4.132615089E0,4.535138164E0
4.842959688E0,1.105494142E0,4.804773331E-1,5.579074860E0,5.707806238E0
4.862899750E0,7.678258419E-2,-2.602005005E-1,6.377408981E0,6.383176731E0
4.882860035E0,1.027774811E-2,-9.066143036E-1,5.212025642E0,5.290299276E0
4.902809985E0,5.661519766E-1,-9.279940128E-1,2.662006378E0,2.875409346E0
4.922750433E0,1.457539558E0,-6.896986961E-1,1.167783737E-1,1.616707470E0
4.942705387E0,2.049746990E0,-1.843719482E-1,-1.598351479E0,2.605797995E0
4.962650699E0,2.557723045E0,2.318091393E-1,-2.054722786E0,3.289007203E0
4.982610373E0,2.973937273E0,2.682251930E-1,-1.658988953E0,3.415917447E0
5.002560811E0,2.737250805E0,6.139969826E-2,-1.483437538E0,3.113984396E0
5.022501809E0,2.176029682E0,-2.027537823E-1,-1.308090210E0,2.547020666E0
5.042442156E0,1.517172456E0,-5.506017208E-1,-2.035270214E0,2.597556421E0
5.062392105E0,1.114120126E0,-8.366646767E-1,-2.488227844E0,2.851762480E0
5.082342971E0,9.617686868E-1,-7.883630991E-1,-2.893206596E0,3.149152234E0
5.102310621E0,9.249293804E-1,-7.054126263E-1,-3.311860561E0,3.510202517E0
5.122263317E0,6.218229532E-1,-7.135386467E-1,-3.706461906E0,3.825396849E0
5.142211049E0,3.788790703E-1,-7.481501102E-1,-3.856564045E0,3.946690280E0
5.162161365E0,-2.180237770E-1,-6.617498398E-1,-3.821384907E0,3.884382811E0
5.182109300E0,-3.433884382E-1,-9.544417858E-1,-3.189223289E0,3.346643084E0
5.202048732E0,6.174457073E-2,-1.148439407E0,-2.608738422E0,2.851007124E0
5.222006310E0,5.929428339E-1,-7.579436302E-1,-3.199779034E0,3.341353860E0
5.241961265E0,1.155024171E0,-1.558804512E-1,-3.317644119E0,3.516410393E0
5.261911561E0,8.260821104E-1,1.835982800E-1,5.125236511E-1,9.893434563E-1
5.281861592E0,7.076131701E-1,1.743595600E-1,4.996798515E0,5.049664648E0
5.301810524E0,1.292717218E0,4.497213364E-1,6.557934761E0,6.699244392E0
5.321761979E0,6.642293930E-1,1.367959499E0,5.834031105E0,6.028966148E0
5.341711746E0,-6.090420485E-1,1.590927124E0,5.690214157E0,5.939740608E0
5.361652296E0,-1.709722400E0,1.036881685E0,7.282353401E0,7.551883565E0
5.381609733E0,-2.440093994E0,1.062799692E-1,8.516366959E0,8.859676084E0
5.401561859E0,-2.241058826E0,-8.114491701E-1,7.859268188E0,8.212727371E0
5.421512012E0,-1.219623208E0,-1.100946903E0,5.352274895E0,5.598786601E0
5.441450040E0,2.150745392E-1,-6.463577747E-1,2.909713745E0,2.988389116E0
5.461412400E0,1.033159018E0,-1.317529678E-1,1.073063850E0,1.495407111E0
5.481358057E0,1.064529419E0,1.796467304E-1,4.755973816E-2,1.080628410E0
5.501310529E0,6.583791375E-1,1.459805965E-1,5.095205307E-1,8.452127510E-1
5.521262188E0,5.579930544E-1,-4.578533173E-1,8.514995575E-1,1.116260456E0
5.541212707E0,4.211364985E-1,-1.587780714E0,1.625328064E-1,1.650703020E0
5.561162759E0,7.082797289E-1,-1.696966171E0,-1.504738808E0,2.376045715E0
5.581103288E0,2.631245852E-1,-9.907147884E-1,-2.269755363E0,2.490489861E0
5.601062841E0,-3.532488346E-1,-7.957770824E-1,-1.781327248E0,1.982718504E0
5.621012628E0,-2.986826897E-1,-8.230320215E-1,-1.890170097E0,2.083107307E0
5.640953768E0,1.388900280E-1,-7.621951103E-1,-2.756638527E0,2.863439853E0
5.660913362E0,1.627205491E0,-6.112316847E-1,-3.973756790E0,4.337296959E0
5.680853505E0,1.758378625E0,-1.518449068E0,-4.001588345E0,4.627125700E0
5.700811104E0,2.119879723E-1,-2.216814041E0,-3.355455399E0,4.027193107E0
5.720763129E0,2.685475349E-2,-1.930384636E0,-3.972124577E0,4.416432913E0
5.740713262E0,8.970009089E-1,-1.337828159E0,-4.542152405E0,4.819288670E0
5.760661706E0,2.286721945E0,-1.119849443E0,-4.721197128E0,5.364034149E0
5.780605837E0,1.647884011E0,-1.632323265E-1,-3.308065891E0,3.699387307E0
5.800563803E0,1.496567488E0,-1.717201233E0,-3.493617535E0,4.170594418E0
5.820511576E0,1.485798836E0,-3.094356298E0,-1.241379738E0,3.650159275E0
5.840464027E0,1.061610460E0,-1.941462874E0,-5.453815460E-1,2.278976940E0
5.860413713E0,1.837986588E0,-2.502537251E0,2.090390205E0,3.743076088E0
5.880373693E0,1.725670695E0,-3.734601974E0,3.439875603E0,5.362642578E0
5.900314019E0,1.126652956E0,-2.627260447E0,2.343038559E0,3.696170184E0
5.920263847E0,2.383465528E0,-1.239610195E0,2.970998764E0,4.005543037E0
5.940214000E0,3.099841118E0,-1.285921216E0,3.964329720E0,5.194084949E0
5.960164478E0,3.310057402E0,-2.185144901E0,3.477205276E0,5.274684330E0
5.980113899E0,3.238873959E0,-1.219889402E0,1.810420036E0,3.905900073E0
6.000059739E0,3.763411045E0,-2.453351021E-1,-7.775859833E-1,3.850726161E0
6.020012496E0,1.915304661E0,-6.735861301E-1,-9.009447098E-1,2.221218492E0
6.039956627E0,2.842688560E-1,-1.604676962E0,-3.942794800E-1,1.676679231E0
6.059904970E0,-4.765675068E-1,-3.838138580E-1,-2.019690514E0,2.110350548E0
6.079862732E0,-4.690637589E-1,1.343628168E0,-4.271675587E0,4.502507055E0
6.099814472E0,-5.811126232E-1,5.358917713E-1,-3.896704674E0,3.976075853E0
6.119764808E0,-5.015482903E-1,-1.484358072E0,-3.406234741E0,3.749307228E0
6.139704748E0,6.764116287E-1,-9.107823372E-1,-4.576284885E0,4.714810761E0
6.159664748E0,1.674833298E-1,6.237926483E-1,-4.273709297E0,4.322240055E0
6.179614840E0,-4.854183197E-1,1.273252010E0,-5.329463005E0,5.500906975E0
6.199571687E0,-1.782491207E0,-8.356486559E-1,-5.653944969E0,5.986875420E0
6.219524810E0,-1.515208721E0,-2.277416468E0,-2.807317734E0,3.919632138E0
6.239465096E0,-7.525134087E-1,-2.224280357E0,-1.572491646E0,2.826027161E0
6.259422472E0,-2.194119453E0,-3.483057022E-1,-4.044384956E-1,2.258107069E0
6.279369370E0,-2.737673759E0,1.546753645E-1,-4.159827232E-1,2.773413728E0
6.299305098E0,-2.938882351E0,-6.706439257E-1,4.097990990E-1,3.042158452E0
6.319255597E0,-3.504071236E-1,-4.921261072E-1,1.946456909E0,2.038054895E0
6.339204672E0,3.163553715E0,6.652092934E-2,2.900631428E0,4.292570305E0
6.359147196E0,4.391667843E0,-2.214329839E-1,4.023890018E0,5.960492420E0
6.379115801E0,6.466312408E-1,1.072838783E0,3.911179066E0,4.106876757E0
