"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.160301204E0,-1.036862755E1,-3.860216618E0,-1.747298598E0,1.120101611E1
6.180251848E0,-1.238238811E1,-4.391334534E0,1.466653347E-1,1.313883043E1
6.200200823E0,-1.186235905E1,-4.389712334E0,1.719785333E0,1.276490494E1
6.220149554E0,-1.002879143E1,-3.717282057E0,3.522496462E0,1.126067603E1
6.240097918E0,-8.358813286E0,-3.478995800E0,4.746821404E0,1.022279242E1
6.260046731E0,-6.849977016E0,-3.300515652E0,3.797524214E0,8.499222250E0
6.279995095E0,-7.659200668E0,-3.665789843E0,1.370159388E0,8.601087536E0
6.299943460E0,-9.231721878E0,-4.430295944E0,-1.191166043E0,1.030878691E1
6.319892191E0,-1.018922138E1,-4.588457108E0,-3.279131413E0,1.164589515E1
6.339840719E0,-1.019639683E1,-5.072119236E0,-3.810410023E0,1.200883535E1
6.359770569E0,-1.031556129E1,-5.767924309E0,-2.369837284E0,1.205387425E1
6.379735861E0,-9.663420677E0,-5.934241295E0,-2.162812710E0,1.154446524E1
6.399686464E0,-9.524411201E0,-5.449371815E0,-3.060253859E0,1.139189254E1
6.419635032E0,-8.123009682E0,-5.047626495E0,-4.541588783E0,1.058715487E1
6.439581932E0,-5.361803055E0,-4.310943127E0,-6.335658073E0,9.352738950E0
6.459514224E0,-3.330653191E0,-4.211753368E0,-4.864898205E0,7.245643633E0
